year_actual,month_name,nama_product,jenis_product,kategori_premi,total_registrations,total_premium,total_sum_assured,avg_premium,referral_count
2024,October,Asuransi Properti Quidem,Asuransi Properti,High,70,610642676.0,177452862429.0,8723466.8,55
2024,October,Asuransi Properti Quod,Asuransi Properti,High,48,307132974.0,97257916094.0,6398603.625,38
2024,October,Asuransi Properti Sapiente,Asuransi Properti,High,58,243252847.0,78736061846.0,4194014.603448276,46
2024,October,Asuransi Properti Soluta,Asuransi Properti,High,41,217567700.0,75812113028.0,5306529.268292683,30
2024,October,Asuransi Properti Suscipit,Asuransi Properti,Low,57,51859907.0,15743543824.0,909822.9298245613,48
2024,October,Asuransi Properti Ullam,Asuransi Properti,Medium,50,98825152.0,28451412550.0,1976503.04,44
2024,September,Asuransi Jiwa Accusantium,Asuransi Jiwa,High,48,229060921.0,68782581439.0,4772102.520833333,43
2024,September,Asuransi Jiwa Consectetur,Asuransi Jiwa,High,69,319463482.0,91531373967.0,4629905.536231884,59
2024,September,Asuransi Jiwa Corrupti,Asuransi Jiwa,High,57,373061234.0,122025033764.0,6544933.929824562,51
2024,September,Asuransi Jiwa Dicta,Asuransi Jiwa,High,53,407478462.0,131014897919.0,7688272.867924528,37
2024,September,Asuransi Jiwa Dolor,Asuransi Jiwa,High,55,424187924.0,135190037716.0,7712507.709090909,47
2024,September,Asuransi Jiwa Explicabo,Asuransi Jiwa,High,45,325907348.0,88382071000.0,7242385.511111111,34
2024,September,Asuransi Jiwa Fugiat,Asuransi Jiwa,Medium,45,41506399.0,12968498697.0,922364.4222222222,36
2024,September,Asuransi Jiwa Impedit,Asuransi Jiwa,High,64,485717276.0,142818778681.0,7589332.4375,54
2024,September,Asuransi Jiwa Ipsum,Asuransi Jiwa,Low,45,10902223.0,3460132135.0,242271.6222222222,35
2024,September,Asuransi Jiwa Iure,Asuransi Jiwa,High,59,315983462.0,95571493804.0,5355651.898305085,51
2024,September,Asuransi Jiwa Libero,Asuransi Jiwa,Medium,60,197401095.0,57133787629.0,3290018.25,51
2024,September,Asuransi Jiwa Nam,Asuransi Jiwa,High,48,481585806.0,144813471114.0,10033037.625,35
2024,September,Asuransi Jiwa Neque,Asuransi Jiwa,Medium,49,73586177.0,22744527536.0,1501758.7142857143,37
2024,September,Asuransi Jiwa Nisi,Asuransi Jiwa,Medium,51,132389035.0,37424695582.0,2595863.431372549,39
2024,September,Asuransi Jiwa Nostrum,Asuransi Jiwa,High,47,207988274.0,65507304743.0,4425282.425531914,38
2024,September,Asuransi Jiwa Odit,Asuransi Jiwa,Medium,118,327955862.0,91042738534.0,2779286.966101695,106
2024,September,Asuransi Jiwa Officia,Asuransi Jiwa,Low,60,43659345.0,13572855225.0,727655.75,46
2024,September,Asuransi Jiwa Omnis,Asuransi Jiwa,High,41,349753124.0,107120911170.0,8530564.0,35
2024,September,Asuransi Jiwa Perspiciatis,Asuransi Jiwa,Medium,105,150927940.0,46476333997.0,1437408.9523809524,87
2024,September,Asuransi Jiwa Quo,Asuransi Jiwa,High,60,463758368.0,137305339279.0,7729306.133333334,47
2024,September,Asuransi Jiwa Rerum,Asuransi Jiwa,High,54,413690089.0,117060540282.0,7660927.574074074,44
2024,September,Asuransi Jiwa Tempore,Asuransi Jiwa,Medium,51,176141554.0,49995424115.0,3453755.9607843137,44
2024,September,Asuransi Jiwa Ut,Asuransi Jiwa,High,53,278768607.0,80430014051.0,5259785.037735849,48
2024,September,Asuransi Jiwa Veritatis,Asuransi Jiwa,High,59,537032505.0,166236143097.0,9102245.847457627,50
2024,September,Asuransi Jiwa Voluptates,Asuransi Jiwa,High,63,230030409.0,67464179548.0,3651276.3333333335,54
2024,September,Asuransi Kendaraan Consequatur,Asuransi Kendaraan,High,55,333177364.0,102918121989.0,6057770.254545455,44
2024,September,Asuransi Kendaraan Dolorum,Asuransi Kendaraan,Medium,47,140862791.0,41578234170.0,2997080.659574468,42
2024,September,Asuransi Kendaraan Facilis,Asuransi Kendaraan,High,56,247985491.0,73759319145.0,4428312.339285715,51
2024,September,Asuransi Kendaraan Harum,Asuransi Kendaraan,High,58,421684896.0,117620331024.0,7270429.24137931,48
2024,September,Asuransi Kendaraan In,Asuransi Kendaraan,High,59,384833579.0,114041128876.0,6522603.033898305,45
2024,September,Asuransi Kendaraan Ipsa,Asuransi Kendaraan,High,41,240152543.0,68658117393.0,5857379.097560976,33
2024,September,Asuransi Kendaraan Officiis,Asuransi Kendaraan,High,53,334507576.0,100021490174.0,6311463.698113208,43
2024,September,Asuransi Kendaraan Omnis,Asuransi Kendaraan,High,46,230282469.0,64970398986.0,5006140.630434782,37
2024,September,Asuransi Kendaraan Quasi,Asuransi Kendaraan,High,60,261298623.0,81161399417.0,4354977.05,51
2024,September,Asuransi Kendaraan Quis,Asuransi Kendaraan,High,59,445772700.0,126994635881.0,7555469.491525424,45
2024,September,Asuransi Kendaraan Quo,Asuransi Kendaraan,High,55,282896014.0,75888146195.0,5143563.890909091,49
2024,September,Asuransi Kendaraan Tempore,Asuransi Kendaraan,Medium,48,144962895.0,42195134369.0,3020060.3125,36
2024,September,Asuransi Kendaraan Ullam,Asuransi Kendaraan,Medium,60,205324266.0,58799348225.0,3422071.1,52
2024,September,Asuransi Kendaraan Vel,Asuransi Kendaraan,Low,57,58954419.0,17558849027.0,1034288.052631579,46
2024,September,Asuransi Kendaraan Voluptatibus,Asuransi Kendaraan,High,57,479890022.0,142935774243.0,8419123.192982456,51
2024,September,Asuransi Kendaraan Voluptatum,Asuransi Kendaraan,Medium,54,188807314.0,57775398485.0,3496431.7407407407,47
2024,September,Asuransi Kesehatan Adipisci,Asuransi Kesehatan,High,45,354099297.0,107056585748.0,7868873.266666667,39
2024,September,Asuransi Kesehatan Animi,Asuransi Kesehatan,High,39,228261924.0,71348851224.0,5852869.846153846,36
2024,September,Asuransi Kesehatan Aut,Asuransi Kesehatan,High,62,446177220.0,133286459744.0,7196406.774193549,56
2024,September,Asuransi Kesehatan Blanditiis,Asuransi Kesehatan,High,51,328908013.0,99168409297.0,6449176.725490196,43
2024,September,Asuransi Kesehatan Cupiditate,Asuransi Kesehatan,High,48,182451139.0,57156584717.0,3801065.3958333335,42
2024,September,Asuransi Kesehatan Distinctio,Asuransi Kesehatan,High,60,455976403.0,137280388998.0,7599606.716666667,51
2024,September,Asuransi Kesehatan Eaque,Asuransi Kesehatan,High,55,433100910.0,130673886332.0,7874562.0,42
2024,September,Asuransi Kesehatan Eligendi,Asuransi Kesehatan,High,55,276138646.0,86899590095.0,5020702.654545454,48
2024,September,Asuransi Kesehatan Eum,Asuransi Kesehatan,High,49,365132978.0,107048522348.0,7451693.428571428,42
2024,September,Asuransi Kesehatan Ex,Asuransi Kesehatan,High,101,620730714.0,179566676591.0,6145848.653465346,84
2024,September,Asuransi Kesehatan Excepturi,Asuransi Kesehatan,High,62,385697941.0,115806459677.0,6220934.5322580645,56
2024,September,Asuransi Kesehatan Officia,Asuransi Kesehatan,Medium,49,101325900.0,30078956454.0,2067875.5102040817,44
2024,September,Asuransi Kesehatan Officiis,Asuransi Kesehatan,High,168,980503056.0,283423322432.0,5836327.714285715,144
2024,September,Asuransi Kesehatan Optio,Asuransi Kesehatan,Medium,58,122361065.0,37862031594.0,2109673.5344827585,50
2024,September,Asuransi Kesehatan Soluta,Asuransi Kesehatan,Medium,52,134494560.0,38193075072.0,2586433.846153846,41
2024,September,Asuransi Kesehatan Suscipit,Asuransi Kesehatan,Medium,49,134724299.0,42595690206.0,2749475.4897959186,42
2024,September,Asuransi Kesehatan Veniam,Asuransi Kesehatan,High,51,273471841.0,71359686529.0,5362192.960784313,40
2024,September,Asuransi Pendidikan Aspernatur,Asuransi Pendidikan,Medium,58,69045507.0,20279518883.0,1190439.7758620689,45
2024,September,Asuransi Pendidikan Delectus,Asuransi Pendidikan,High,56,246615200.0,71878643200.0,4403842.857142857,45
2024,September,Asuransi Pendidikan Et,Asuransi Pendidikan,High,54,427832452.0,123134561461.0,7922823.185185186,43
2024,September,Asuransi Pendidikan Eum,Asuransi Pendidikan,High,70,397229340.0,124028289539.0,5674704.857142857,57
2024,September,Asuransi Pendidikan Incidunt,Asuransi Pendidikan,High,62,408448182.0,117906407987.0,6587873.903225807,50
2024,September,Asuransi Pendidikan Inventore,Asuransi Pendidikan,High,62,398246628.0,125288109223.0,6423332.70967742,56
2024,September,Asuransi Pendidikan Magnam,Asuransi Pendidikan,High,58,441065553.0,150470923282.0,7604578.5,49
2024,September,Asuransi Pendidikan Minima,Asuransi Pendidikan,High,59,367104997.0,108580081667.0,6222118.593220339,50
2024,September,Asuransi Pendidikan Natus,Asuransi Pendidikan,High,51,484483456.0,145333104857.0,9499675.607843136,43
2024,September,Asuransi Pendidikan Nobis,Asuransi Pendidikan,High,48,346961242.0,113527719008.0,7228359.208333333,38
2024,September,Asuransi Pendidikan Nulla,Asuransi Pendidikan,High,63,520185283.0,169618288096.0,8256909.253968254,53
2024,September,Asuransi Pendidikan Occaecati,Asuransi Pendidikan,Medium,56,121624710.0,35679169307.0,2171869.8214285714,44
2024,September,Asuransi Pendidikan Odio,Asuransi Pendidikan,High,61,277928955.0,78344833250.0,4556212.377049181,46
2024,September,Asuransi Pendidikan Odit,Asuransi Pendidikan,Medium,60,219177502.0,63831633248.0,3652958.3666666667,51
2024,September,Asuransi Pendidikan Praesentium,Asuransi Pendidikan,High,51,379429663.0,113099021489.0,7439797.31372549,41
2024,September,Asuransi Pendidikan Quasi,Asuransi Pendidikan,High,55,328453380.0,112847804726.0,5971879.636363637,42
2024,September,Asuransi Pendidikan Qui,Asuransi Pendidikan,High,61,299823840.0,91429695872.0,4915144.918032787,54
2024,September,Asuransi Pendidikan Quod,Asuransi Pendidikan,High,53,486492931.0,143576704090.0,9179111.905660378,43
2024,September,Asuransi Pendidikan Recusandae,Asuransi Pendidikan,Medium,52,114828249.0,36754620581.0,2208235.5576923075,43
2024,September,Asuransi Pendidikan Similique,Asuransi Pendidikan,Medium,42,70920746.0,23101791320.0,1688589.1904761905,34
2024,September,Asuransi Pendidikan Sunt,Asuransi Pendidikan,High,61,547159961.0,171603770545.0,8969835.426229509,52
2024,September,Asuransi Pendidikan Suscipit,Asuransi Pendidikan,Medium,62,86884751.0,23722357765.0,1401366.9516129033,54
2024,September,Asuransi Pendidikan Veritatis,Asuransi Pendidikan,High,52,200217066.0,57555948187.0,3850328.1923076925,42
2024,September,Asuransi Pendidikan Voluptatem,Asuransi Pendidikan,High,40,306758895.0,89019690853.0,7668972.375,30
2024,September,Asuransi Properti Aspernatur,Asuransi Properti,High,58,360172702.0,108873980640.0,6209874.172413793,47
2024,September,Asuransi Properti Eligendi,Asuransi Properti,Low,52,13076003.0,4269346811.0,251461.59615384616,41
2024,September,Asuransi Properti Error,Asuransi Properti,High,45,449967618.0,146646639807.0,9999280.4,36
2024,September,Asuransi Properti Eum,Asuransi Properti,High,57,439588344.0,143196109281.0,7712076.2105263155,51
2024,September,Asuransi Properti Fugit,Asuransi Properti,Medium,52,123793535.0,36240004608.0,2380644.903846154,43
2024,September,Asuransi Properti Hic,Asuransi Properti,Medium,55,107307657.0,30871054630.0,1951048.309090909,46
2024,September,Asuransi Properti Illo,Asuransi Properti,High,50,291324418.0,89828269204.0,5826488.36,47
2024,September,Asuransi Properti Quidem,Asuransi Properti,High,59,519260456.0,149204807397.0,8801024.677966101,45
2024,September,Asuransi Properti Quod,Asuransi Properti,High,53,322716883.0,88744228420.0,6088997.79245283,44
2024,September,Asuransi Properti Sapiente,Asuransi Properti,High,57,234243482.0,71192434399.0,4109534.7719298247,54
2024,September,Asuransi Properti Soluta,Asuransi Properti,High,56,284317850.0,92434159913.0,5077104.464285715,44
2024,September,Asuransi Properti Suscipit,Asuransi Properti,Low,54,48173419.0,14187048982.0,892100.3518518518,45
2024,September,Asuransi Properti Ullam,Asuransi Properti,Medium,52,104924192.0,31425057527.0,2017772.923076923,46
2025,April,Asuransi Jiwa Accusantium,Asuransi Jiwa,High,53,239816028.0,69289444540.0,4524830.7169811325,45
2025,April,Asuransi Jiwa Consectetur,Asuransi Jiwa,High,67,316317249.0,98969307016.0,4721152.9701492535,56
2025,April,Asuransi Jiwa Corrupti,Asuransi Jiwa,High,63,398812365.0,123501762054.0,6330355.0,53
2025,April,Asuransi Jiwa Dicta,Asuransi Jiwa,High,52,420743277.0,119541663899.0,8091216.865384615,44
2025,April,Asuransi Jiwa Dolor,Asuransi Jiwa,High,52,411148525.0,118285680136.0,7906702.403846154,45
2025,April,Asuransi Jiwa Explicabo,Asuransi Jiwa,High,44,326648888.0,96667681598.0,7423838.363636363,35
2025,April,Asuransi Jiwa Fugiat,Asuransi Jiwa,Medium,50,50974708.0,15258067589.0,1019494.16,45
2025,April,Asuransi Jiwa Impedit,Asuransi Jiwa,High,48,369400771.0,125570702009.0,7695849.395833333,37
2025,April,Asuransi Jiwa Ipsum,Asuransi Jiwa,Low,52,12511947.0,3904855749.0,240614.36538461538,41
2025,April,Asuransi Jiwa Iure,Asuransi Jiwa,High,59,306608738.0,99155948707.0,5196758.27118644,53
2025,April,Asuransi Jiwa Libero,Asuransi Jiwa,Medium,46,149929205.0,43093890311.0,3259330.5434782607,38
2025,April,Asuransi Jiwa Nam,Asuransi Jiwa,High,52,463484658.0,133314478674.0,8913166.5,41
2025,April,Asuransi Jiwa Neque,Asuransi Jiwa,Medium,49,73355017.0,20612762637.0,1497041.163265306,41
2025,April,Asuransi Jiwa Nisi,Asuransi Jiwa,Medium,44,111423043.0,33589237225.0,2532341.8863636362,37
2025,April,Asuransi Jiwa Nostrum,Asuransi Jiwa,High,42,182291730.0,53185261771.0,4340279.285714285,35
2025,April,Asuransi Jiwa Odit,Asuransi Jiwa,Medium,88,242328269.0,75985737150.0,2753730.3295454546,75
2025,April,Asuransi Jiwa Officia,Asuransi Jiwa,Low,65,52366227.0,14430378488.0,805634.2615384615,53
2025,April,Asuransi Jiwa Omnis,Asuransi Jiwa,High,53,487671240.0,130768459647.0,9201344.150943397,43
2025,April,Asuransi Jiwa Perspiciatis,Asuransi Jiwa,Medium,114,148823226.0,46032631437.0,1305466.894736842,92
2025,April,Asuransi Jiwa Quo,Asuransi Jiwa,High,52,430484230.0,127107230075.0,8278542.884615385,44
2025,April,Asuransi Jiwa Rerum,Asuransi Jiwa,High,68,582262355.0,182450239697.0,8562681.69117647,55
2025,April,Asuransi Jiwa Tempore,Asuransi Jiwa,Medium,66,238619892.0,70515643116.0,3615452.909090909,53
2025,April,Asuransi Jiwa Ut,Asuransi Jiwa,High,66,325932670.0,106220853340.0,4938373.787878788,56
2025,April,Asuransi Jiwa Veritatis,Asuransi Jiwa,High,53,486466235.0,130192693409.0,9178608.20754717,40
2025,April,Asuransi Jiwa Voluptates,Asuransi Jiwa,High,51,202837676.0,68865512060.0,3977209.3333333335,39
2025,April,Asuransi Kendaraan Consequatur,Asuransi Kendaraan,High,51,285099379.0,83143677628.0,5590183.901960785,44
2025,April,Asuransi Kendaraan Dolorum,Asuransi Kendaraan,Medium,66,196229055.0,55671856100.0,2973167.5,56
2025,April,Asuransi Kendaraan Facilis,Asuransi Kendaraan,High,55,230322704.0,62793320201.0,4187685.5272727273,49
2025,April,Asuransi Kendaraan Harum,Asuransi Kendaraan,High,56,415887214.0,118868379241.0,7426557.392857143,49
2025,April,Asuransi Kendaraan In,Asuransi Kendaraan,High,70,470586452.0,158962279266.0,6722663.6,55
2025,April,Asuransi Kendaraan Ipsa,Asuransi Kendaraan,High,57,365810059.0,108739037161.0,6417720.333333333,46
2025,April,Asuransi Kendaraan Officiis,Asuransi Kendaraan,High,47,298317174.0,84785328956.0,6347173.914893617,36
2025,April,Asuransi Kendaraan Omnis,Asuransi Kendaraan,High,70,341316249.0,99990030739.0,4875946.414285715,59
2025,April,Asuransi Kendaraan Quasi,Asuransi Kendaraan,High,58,246756786.0,72172953761.0,4254427.344827586,45
2025,April,Asuransi Kendaraan Quis,Asuransi Kendaraan,High,58,463188938.0,119166452199.0,7986016.172413793,48
2025,April,Asuransi Kendaraan Quo,Asuransi Kendaraan,High,54,283501142.0,82832562993.0,5250021.148148148,47
2025,April,Asuransi Kendaraan Tempore,Asuransi Kendaraan,Medium,42,132243997.0,37649429909.0,3148666.595238095,36
2025,April,Asuransi Kendaraan Ullam,Asuransi Kendaraan,Medium,53,182047237.0,55250121855.0,3434853.5283018867,46
2025,April,Asuransi Kendaraan Vel,Asuransi Kendaraan,Low,49,47004868.0,13710746461.0,959283.0204081633,45
2025,April,Asuransi Kendaraan Voluptatibus,Asuransi Kendaraan,High,62,481581257.0,153252352877.0,7767439.629032258,49
2025,April,Asuransi Kendaraan Voluptatum,Asuransi Kendaraan,Medium,54,177982832.0,59983415057.0,3295978.3703703703,49
2025,April,Asuransi Kesehatan Adipisci,Asuransi Kesehatan,High,48,382696389.0,120050600603.0,7972841.4375,38
2025,April,Asuransi Kesehatan Animi,Asuransi Kesehatan,High,51,295647756.0,84649661718.0,5797014.823529412,43
2025,April,Asuransi Kesehatan Aut,Asuransi Kesehatan,High,59,435845503.0,118595136422.0,7387211.915254237,49
2025,April,Asuransi Kesehatan Blanditiis,Asuransi Kesehatan,High,60,431880361.0,122702306422.0,7198006.016666667,51
2025,April,Asuransi Kesehatan Cupiditate,Asuransi Kesehatan,High,61,255558742.0,85211045204.0,4189487.573770492,54
2025,April,Asuransi Kesehatan Distinctio,Asuransi Kesehatan,High,47,339358395.0,94447760107.0,7220391.382978723,43
2025,April,Asuransi Kesehatan Eaque,Asuransi Kesehatan,High,59,466534611.0,125266081464.0,7907366.288135593,46
2025,April,Asuransi Kesehatan Eligendi,Asuransi Kesehatan,High,58,300560963.0,94274573993.0,5182085.568965517,48
2025,April,Asuransi Kesehatan Eum,Asuransi Kesehatan,High,61,483965675.0,145297847839.0,7933863.5245901635,54
2025,April,Asuransi Kesehatan Ex,Asuransi Kesehatan,High,108,670004353.0,197705684886.0,6203744.009259259,91
2025,April,Asuransi Kesehatan Excepturi,Asuransi Kesehatan,High,55,351167551.0,104049839020.0,6384864.5636363635,46
2025,April,Asuransi Kesehatan Officia,Asuransi Kesehatan,Medium,58,108338418.0,32591473089.0,1867903.7586206896,48
2025,April,Asuransi Kesehatan Officiis,Asuransi Kesehatan,High,156,896095730.0,283200872358.0,5744203.397435897,132
2025,April,Asuransi Kesehatan Optio,Asuransi Kesehatan,Medium,63,142527983.0,41194671670.0,2262348.9365079366,51
2025,April,Asuransi Kesehatan Soluta,Asuransi Kesehatan,Medium,48,128016288.0,40520042208.0,2667006.0,44
2025,April,Asuransi Kesehatan Suscipit,Asuransi Kesehatan,Medium,62,167656904.0,51529978693.0,2704143.6129032257,53
2025,April,Asuransi Kesehatan Veniam,Asuransi Kesehatan,High,71,349364774.0,111448652280.0,4920630.6197183095,59
2025,April,Asuransi Pendidikan Aspernatur,Asuransi Pendidikan,Medium,56,65243713.0,19833850208.0,1165066.3035714286,46
2025,April,Asuransi Pendidikan Delectus,Asuransi Pendidikan,High,56,273884000.0,74298629600.0,4890785.714285715,34
2025,April,Asuransi Pendidikan Et,Asuransi Pendidikan,High,56,461066242.0,139730422964.0,8233325.75,45
2025,April,Asuransi Pendidikan Eum,Asuransi Pendidikan,High,52,305998208.0,84716939797.0,5884580.923076923,39
2025,April,Asuransi Pendidikan Incidunt,Asuransi Pendidikan,High,53,373131236.0,115570114924.0,7040212.0,48
2025,April,Asuransi Pendidikan Inventore,Asuransi Pendidikan,High,52,339922999.0,100592881098.0,6536980.75,42
2025,April,Asuransi Pendidikan Magnam,Asuransi Pendidikan,High,58,426641716.0,128152701827.0,7355891.655172414,46
2025,April,Asuransi Pendidikan Minima,Asuransi Pendidikan,High,48,341124228.0,94602085751.0,7106754.75,43
2025,April,Asuransi Pendidikan Natus,Asuransi Pendidikan,High,52,454141061.0,123926794384.0,8733481.942307692,44
2025,April,Asuransi Pendidikan Nobis,Asuransi Pendidikan,High,51,360010668.0,114814239066.0,7059032.705882353,45
2025,April,Asuransi Pendidikan Nulla,Asuransi Pendidikan,High,52,417074120.0,124977045505.0,8020656.153846154,46
2025,April,Asuransi Pendidikan Occaecati,Asuransi Pendidikan,Medium,49,122141166.0,35191637491.0,2492676.8571428573,43
2025,April,Asuransi Pendidikan Odio,Asuransi Pendidikan,High,54,273158720.0,89927465960.0,5058494.814814814,45
2025,April,Asuransi Pendidikan Odit,Asuransi Pendidikan,Medium,50,177128168.0,53783144835.0,3542563.36,42
2025,April,Asuransi Pendidikan Praesentium,Asuransi Pendidikan,High,46,361025958.0,111158017426.0,7848390.391304348,41
2025,April,Asuransi Pendidikan Quasi,Asuransi Pendidikan,High,67,417183923.0,123543895647.0,6226625.7164179105,59
2025,April,Asuransi Pendidikan Qui,Asuransi Pendidikan,High,52,272184249.0,84883058835.0,5234312.480769231,44
2025,April,Asuransi Pendidikan Quod,Asuransi Pendidikan,High,56,534576538.0,153033146565.0,9546009.607142856,44
2025,April,Asuransi Pendidikan Recusandae,Asuransi Pendidikan,Medium,51,106151337.0,34088892177.0,2081398.7647058824,46
2025,April,Asuransi Pendidikan Similique,Asuransi Pendidikan,Medium,47,75493496.0,23376846537.0,1606244.5957446808,38
2025,April,Asuransi Pendidikan Sunt,Asuransi Pendidikan,High,56,492443961.0,147234512675.0,8793642.160714285,43
2025,April,Asuransi Pendidikan Suscipit,Asuransi Pendidikan,Medium,63,71868438.0,19534512570.0,1140768.857142857,52
2025,April,Asuransi Pendidikan Veritatis,Asuransi Pendidikan,High,42,191744639.0,62400176212.0,4565348.547619048,39
2025,April,Asuransi Pendidikan Voluptatem,Asuransi Pendidikan,High,59,521272562.0,153750604007.0,8835128.169491526,50
2025,April,Asuransi Properti Aspernatur,Asuransi Properti,High,53,378290048.0,117294195580.0,7137548.075471698,44
2025,April,Asuransi Properti Eligendi,Asuransi Properti,Low,62,14818658.0,4739619987.0,239010.61290322582,50
2025,April,Asuransi Properti Error,Asuransi Properti,High,60,523634878.0,162558271594.0,8727247.966666667,44
2025,April,Asuransi Properti Eum,Asuransi Properti,High,60,496838927.0,151638367756.0,8280648.783333333,43
2025,April,Asuransi Properti Fugit,Asuransi Properti,Medium,49,125231478.0,39373798320.0,2555744.448979592,41
2025,April,Asuransi Properti Hic,Asuransi Properti,Medium,68,129608011.0,35616835842.0,1906000.1617647058,59
2025,April,Asuransi Properti Illo,Asuransi Properti,High,57,297209758.0,84171278467.0,5214206.280701755,49
2025,April,Asuransi Properti Quidem,Asuransi Properti,High,48,446440243.0,129544301977.0,9300838.395833334,40
2025,April,Asuransi Properti Quod,Asuransi Properti,High,61,387000537.0,119350063877.0,6344271.098360656,50
2025,April,Asuransi Properti Sapiente,Asuransi Properti,High,47,193701338.0,61161793076.0,4121305.063829787,39
2025,April,Asuransi Properti Soluta,Asuransi Properti,High,53,297856794.0,83051040893.0,5619939.509433962,48
2025,April,Asuransi Properti Suscipit,Asuransi Properti,Low,56,50465019.0,15393576592.0,901161.0535714285,47
2025,April,Asuransi Properti Ullam,Asuransi Properti,Medium,49,94586832.0,28998879132.0,1930343.5102040817,42
2025,February,Asuransi Jiwa Accusantium,Asuransi Jiwa,High,45,191303624.0,54909864208.0,4251191.644444444,33
2025,February,Asuransi Jiwa Consectetur,Asuransi Jiwa,High,61,280498617.0,79967037432.0,4598337.983606557,53
2025,February,Asuransi Jiwa Corrupti,Asuransi Jiwa,High,39,235061590.0,71684874870.0,6027220.256410256,30
2025,February,Asuransi Jiwa Dicta,Asuransi Jiwa,High,39,336180097.0,99660196666.0,8620002.487179488,35
2025,February,Asuransi Jiwa Dolor,Asuransi Jiwa,High,45,333319613.0,103402429303.0,7407102.511111111,34
2025,February,Asuransi Jiwa Explicabo,Asuransi Jiwa,High,52,383376791.0,125465804870.0,7372630.596153846,36
2025,February,Asuransi Jiwa Fugiat,Asuransi Jiwa,Medium,51,56754783.0,17915964661.0,1112838.8823529412,38
2025,February,Asuransi Jiwa Impedit,Asuransi Jiwa,High,54,458022877.0,132713302611.0,8481905.129629629,42
2025,February,Asuransi Jiwa Ipsum,Asuransi Jiwa,Low,55,12024146.0,3371158145.0,218620.83636363636,44
2025,February,Asuransi Jiwa Iure,Asuransi Jiwa,High,48,260838008.0,71558954702.0,5434125.166666667,42
2025,February,Asuransi Jiwa Libero,Asuransi Jiwa,Medium,63,205939204.0,59576370138.0,3268876.253968254,53
2025,February,Asuransi Jiwa Nam,Asuransi Jiwa,High,42,378695070.0,117636026430.0,9016549.285714285,39
2025,February,Asuransi Jiwa Neque,Asuransi Jiwa,Medium,37,52627600.0,14937148570.0,1422367.5675675676,30
2025,February,Asuransi Jiwa Nisi,Asuransi Jiwa,Medium,49,123554306.0,34455567935.0,2521516.448979592,45
2025,February,Asuransi Jiwa Nostrum,Asuransi Jiwa,High,47,208427534.0,62830690996.0,4434628.382978723,40
2025,February,Asuransi Jiwa Odit,Asuransi Jiwa,Medium,107,274801732.0,90279741996.0,2568240.4859813084,85
2025,February,Asuransi Jiwa Officia,Asuransi Jiwa,Low,47,38035292.0,11185546118.0,809261.5319148937,36
2025,February,Asuransi Jiwa Omnis,Asuransi Jiwa,High,56,457022766.0,146775524735.0,8161120.821428572,52
2025,February,Asuransi Jiwa Perspiciatis,Asuransi Jiwa,Medium,98,134974730.0,39573773063.0,1377293.163265306,85
2025,February,Asuransi Jiwa Quo,Asuransi Jiwa,High,54,437970910.0,122263762488.0,8110572.407407408,40
2025,February,Asuransi Jiwa Rerum,Asuransi Jiwa,High,44,379717625.0,114107515355.0,8629946.022727273,37
2025,February,Asuransi Jiwa Tempore,Asuransi Jiwa,Medium,44,165394553.0,54230472067.0,3758967.1136363638,38
2025,February,Asuransi Jiwa Ut,Asuransi Jiwa,High,52,241090050.0,72745696682.0,4636347.115384615,42
2025,February,Asuransi Jiwa Veritatis,Asuransi Jiwa,High,46,398911676.0,119784001377.0,8671992.956521738,38
2025,February,Asuransi Jiwa Voluptates,Asuransi Jiwa,High,59,236073247.0,64157542425.0,4001241.474576271,51
2025,February,Asuransi Kendaraan Consequatur,Asuransi Kendaraan,High,28,161382786.0,46582360983.0,5763670.928571428,23
2025,February,Asuransi Kendaraan Dolorum,Asuransi Kendaraan,Medium,46,136733260.0,39226391212.0,2972462.1739130435,40
2025,February,Asuransi Kendaraan Facilis,Asuransi Kendaraan,High,38,161084590.0,49634780881.0,4239068.157894737,29
2025,February,Asuransi Kendaraan Harum,Asuransi Kendaraan,High,49,363321540.0,100236167307.0,7414725.306122449,39
2025,February,Asuransi Kendaraan In,Asuransi Kendaraan,High,52,370072843.0,103080927685.0,7116785.442307692,45
2025,February,Asuransi Kendaraan Ipsa,Asuransi Kendaraan,High,54,335830854.0,94774787817.0,6219089.888888889,43
2025,February,Asuransi Kendaraan Officiis,Asuransi Kendaraan,High,47,287832101.0,84336162040.0,6124087.255319149,37
2025,February,Asuransi Kendaraan Omnis,Asuransi Kendaraan,High,54,251217236.0,79493300048.0,4652171.037037037,46
2025,February,Asuransi Kendaraan Quasi,Asuransi Kendaraan,High,55,260844191.0,85696180338.0,4742621.654545454,44
2025,February,Asuransi Kendaraan Quis,Asuransi Kendaraan,High,60,482678532.0,142969886237.0,8044642.2,50
2025,February,Asuransi Kendaraan Quo,Asuransi Kendaraan,High,43,258085891.0,76421564067.0,6001997.465116279,37
2025,February,Asuransi Kendaraan Tempore,Asuransi Kendaraan,Medium,53,157029548.0,46832317119.0,2962821.6603773586,40
2025,February,Asuransi Kendaraan Ullam,Asuransi Kendaraan,Medium,39,126286583.0,33845153103.0,3238117.512820513,29
2025,February,Asuransi Kendaraan Vel,Asuransi Kendaraan,Low,49,45071121.0,14027136855.0,919818.7959183673,41
