year_actual,month_name,department,jabatan,nama_product,jenis_product,total_activities,total_sales,conversion_rate,avg_activity_duration
2024,September,Sales,Regional Sales Manager,Asuransi Pendidikan Quod,Asuransi Pendidikan,64,15,23.4375,45.609375
2024,September,Sales,Regional Sales Manager,Asuransi Pendidikan Recusandae,Asuransi Pendidikan,59,9,15.254237288135593,42.16949152542373
2024,September,Sales,Regional Sales Manager,Asuransi Pendidikan Similique,Asuransi Pendidikan,62,15,24.193548387096776,42.67741935483871
2024,September,Sales,Regional Sales Manager,Asuransi Pendidikan Sunt,Asuransi Pendidikan,61,14,22.950819672131146,38.24590163934426
2024,September,Sales,Regional Sales Manager,Asuransi Pendidikan Suscipit,Asuransi Pendidikan,60,11,18.333333333333332,47.31666666666667
2024,September,Sales,Regional Sales Manager,Asuransi Pendidikan Veritatis,Asuransi Pendidikan,64,15,23.4375,47.3125
2024,September,Sales,Regional Sales Manager,Asuransi Pendidikan Voluptatem,Asuransi Pendidikan,50,10,20.0,44.42
2024,September,Sales,Regional Sales Manager,Asuransi Properti Aspernatur,Asuransi Properti,63,14,22.22222222222222,44.42857142857143
2024,September,Sales,Regional Sales Manager,Asuransi Properti Eligendi,Asuransi Properti,67,16,23.88059701492537,42.1044776119403
2024,September,Sales,Regional Sales Manager,Asuransi Properti Error,Asuransi Properti,70,22,31.428571428571427,43.34285714285714
2024,September,Sales,Regional Sales Manager,Asuransi Properti Eum,Asuransi Properti,69,17,24.637681159420293,43.710144927536234
2024,September,Sales,Regional Sales Manager,Asuransi Properti Fugit,Asuransi Properti,64,15,23.4375,44.65625
2024,September,Sales,Regional Sales Manager,Asuransi Properti Hic,Asuransi Properti,47,12,25.53191489361702,43.8936170212766
2024,September,Sales,Regional Sales Manager,Asuransi Properti Illo,Asuransi Properti,68,12,17.647058823529413,48.9264705882353
2024,September,Sales,Regional Sales Manager,Asuransi Properti Quidem,Asuransi Properti,56,14,25.0,45.589285714285715
2024,September,Sales,Regional Sales Manager,Asuransi Properti Quod,Asuransi Properti,61,14,22.950819672131146,45.90163934426229
2024,September,Sales,Regional Sales Manager,Asuransi Properti Sapiente,Asuransi Properti,63,25,39.682539682539684,47.06349206349206
2024,September,Sales,Regional Sales Manager,Asuransi Properti Soluta,Asuransi Properti,66,18,27.27272727272727,43.60606060606061
2024,September,Sales,Regional Sales Manager,Asuransi Properti Suscipit,Asuransi Properti,72,23,31.944444444444443,45.09722222222222
2024,September,Sales,Regional Sales Manager,Asuransi Properti Ullam,Asuransi Properti,66,17,25.757575757575758,50.06060606060606
2024,September,Sales,Sales Executive,Asuransi Jiwa Accusantium,Asuransi Jiwa,52,11,21.153846153846153,44.0
2024,September,Sales,Sales Executive,Asuransi Jiwa Consectetur,Asuransi Jiwa,78,18,23.076923076923077,47.35897435897436
2024,September,Sales,Sales Executive,Asuransi Jiwa Corrupti,Asuransi Jiwa,64,13,20.3125,48.953125
2024,September,Sales,Sales Executive,Asuransi Jiwa Dicta,Asuransi Jiwa,69,17,24.637681159420293,49.43478260869565
2024,September,Sales,Sales Executive,Asuransi Jiwa Dolor,Asuransi Jiwa,71,21,29.577464788732392,42.61971830985915
2024,September,Sales,Sales Executive,Asuransi Jiwa Explicabo,Asuransi Jiwa,65,19,29.230769230769234,43.784615384615385
2024,September,Sales,Sales Executive,Asuransi Jiwa Fugiat,Asuransi Jiwa,81,23,28.39506172839506,43.666666666666664
2024,September,Sales,Sales Executive,Asuransi Jiwa Impedit,Asuransi Jiwa,53,19,35.84905660377358,40.9622641509434
2024,September,Sales,Sales Executive,Asuransi Jiwa Ipsum,Asuransi Jiwa,59,12,20.33898305084746,47.33898305084746
2024,September,Sales,Sales Executive,Asuransi Jiwa Iure,Asuransi Jiwa,70,12,17.142857142857142,41.24285714285714
2024,September,Sales,Sales Executive,Asuransi Jiwa Libero,Asuransi Jiwa,64,10,15.625,40.984375
2024,September,Sales,Sales Executive,Asuransi Jiwa Nam,Asuransi Jiwa,51,16,31.372549019607842,40.03921568627451
2024,September,Sales,Sales Executive,Asuransi Jiwa Neque,Asuransi Jiwa,75,18,24.0,42.93333333333333
2024,September,Sales,Sales Executive,Asuransi Jiwa Nisi,Asuransi Jiwa,75,17,22.666666666666664,45.4
2024,September,Sales,Sales Executive,Asuransi Jiwa Nostrum,Asuransi Jiwa,58,15,25.862068965517242,41.741379310344826
2024,September,Sales,Sales Executive,Asuransi Jiwa Odit,Asuransi Jiwa,131,20,15.267175572519085,50.06106870229008
2024,September,Sales,Sales Executive,Asuransi Jiwa Officia,Asuransi Jiwa,62,10,16.129032258064516,45.16129032258065
2024,September,Sales,Sales Executive,Asuransi Jiwa Omnis,Asuransi Jiwa,75,26,34.66666666666667,44.42666666666667
2024,September,Sales,Sales Executive,Asuransi Jiwa Perspiciatis,Asuransi Jiwa,125,26,20.8,42.96
2024,September,Sales,Sales Executive,Asuransi Jiwa Quo,Asuransi Jiwa,70,18,25.71428571428571,47.642857142857146
2024,September,Sales,Sales Executive,Asuransi Jiwa Rerum,Asuransi Jiwa,61,12,19.672131147540984,44.295081967213115
2024,September,Sales,Sales Executive,Asuransi Jiwa Tempore,Asuransi Jiwa,79,19,24.050632911392405,44.164556962025316
2024,September,Sales,Sales Executive,Asuransi Jiwa Ut,Asuransi Jiwa,63,21,33.33333333333333,45.01587301587302
2024,September,Sales,Sales Executive,Asuransi Jiwa Veritatis,Asuransi Jiwa,87,19,21.839080459770116,48.57471264367816
2024,September,Sales,Sales Executive,Asuransi Jiwa Voluptates,Asuransi Jiwa,80,20,25.0,43.8375
2024,September,Sales,Sales Executive,Asuransi Kendaraan Consequatur,Asuransi Kendaraan,64,21,32.8125,41.296875
2024,September,Sales,Sales Executive,Asuransi Kendaraan Dolorum,Asuransi Kendaraan,73,17,23.28767123287671,44.58904109589041
2024,September,Sales,Sales Executive,Asuransi Kendaraan Facilis,Asuransi Kendaraan,64,22,34.375,38.609375
2024,September,Sales,Sales Executive,Asuransi Kendaraan Harum,Asuransi Kendaraan,80,19,23.75,39.575
2024,September,Sales,Sales Executive,Asuransi Kendaraan In,Asuransi Kendaraan,76,18,23.684210526315788,42.13157894736842
2024,September,Sales,Sales Executive,Asuransi Kendaraan Ipsa,Asuransi Kendaraan,67,15,22.388059701492537,44.3134328358209
2024,September,Sales,Sales Executive,Asuransi Kendaraan Officiis,Asuransi Kendaraan,70,20,28.57142857142857,39.714285714285715
2024,September,Sales,Sales Executive,Asuransi Kendaraan Omnis,Asuransi Kendaraan,67,14,20.8955223880597,46.298507462686565
2024,September,Sales,Sales Executive,Asuransi Kendaraan Quasi,Asuransi Kendaraan,58,20,34.48275862068966,41.37931034482759
2024,September,Sales,Sales Executive,Asuransi Kendaraan Quis,Asuransi Kendaraan,71,25,35.2112676056338,43.84507042253521
2024,September,Sales,Sales Executive,Asuransi Kendaraan Quo,Asuransi Kendaraan,57,14,24.561403508771928,39.96491228070175
2024,September,Sales,Sales Executive,Asuransi Kendaraan Tempore,Asuransi Kendaraan,63,18,28.57142857142857,44.20634920634921
2024,September,Sales,Sales Executive,Asuransi Kendaraan Ullam,Asuransi Kendaraan,72,25,34.72222222222222,42.68055555555556
2024,September,Sales,Sales Executive,Asuransi Kendaraan Vel,Asuransi Kendaraan,81,22,27.160493827160494,43.75308641975309
2024,September,Sales,Sales Executive,Asuransi Kendaraan Voluptatibus,Asuransi Kendaraan,57,13,22.807017543859647,44.87719298245614
2024,September,Sales,Sales Executive,Asuransi Kendaraan Voluptatum,Asuransi Kendaraan,82,27,32.926829268292686,50.36585365853659
2024,September,Sales,Sales Executive,Asuransi Kesehatan Adipisci,Asuransi Kesehatan,61,12,19.672131147540984,47.24590163934426
2024,September,Sales,Sales Executive,Asuransi Kesehatan Animi,Asuransi Kesehatan,69,9,13.043478260869565,43.391304347826086
2024,September,Sales,Sales Executive,Asuransi Kesehatan Aut,Asuransi Kesehatan,82,27,32.926829268292686,41.670731707317074
2024,September,Sales,Sales Executive,Asuransi Kesehatan Blanditiis,Asuransi Kesehatan,72,18,25.0,46.388888888888886
2024,September,Sales,Sales Executive,Asuransi Kesehatan Cupiditate,Asuransi Kesehatan,65,12,18.461538461538463,46.292307692307695
2024,September,Sales,Sales Executive,Asuransi Kesehatan Distinctio,Asuransi Kesehatan,69,23,33.33333333333333,45.507246376811594
2024,September,Sales,Sales Executive,Asuransi Kesehatan Eaque,Asuransi Kesehatan,67,20,29.850746268656714,42.92537313432836
2024,September,Sales,Sales Executive,Asuransi Kesehatan Eligendi,Asuransi Kesehatan,66,19,28.78787878787879,41.89393939393939
2024,September,Sales,Sales Executive,Asuransi Kesehatan Eum,Asuransi Kesehatan,58,15,25.862068965517242,44.89655172413793
2024,September,Sales,Sales Executive,Asuransi Kesehatan Ex,Asuransi Kesehatan,114,29,25.438596491228072,47.175438596491226
2024,September,Sales,Sales Executive,Asuransi Kesehatan Excepturi,Asuransi Kesehatan,48,16,33.33333333333333,43.5625
2024,September,Sales,Sales Executive,Asuransi Kesehatan Officia,Asuransi Kesehatan,58,13,22.413793103448278,46.93103448275862
2024,September,Sales,Sales Executive,Asuransi Kesehatan Officiis,Asuransi Kesehatan,210,58,27.61904761904762,49.70952380952381
2024,September,Sales,Sales Executive,Asuransi Kesehatan Optio,Asuransi Kesehatan,55,17,30.909090909090907,37.10909090909091
2024,September,Sales,Sales Executive,Asuransi Kesehatan Soluta,Asuransi Kesehatan,80,19,23.75,50.075
2024,September,Sales,Sales Executive,Asuransi Kesehatan Suscipit,Asuransi Kesehatan,81,18,22.22222222222222,47.93827160493827
2024,September,Sales,Sales Executive,Asuransi Kesehatan Veniam,Asuransi Kesehatan,60,20,33.33333333333333,47.233333333333334
2024,September,Sales,Sales Executive,Asuransi Pendidikan Aspernatur,Asuransi Pendidikan,54,21,38.88888888888889,38.74074074074074
2024,September,Sales,Sales Executive,Asuransi Pendidikan Delectus,Asuransi Pendidikan,62,16,25.806451612903224,48.774193548387096
2024,September,Sales,Sales Executive,Asuransi Pendidikan Et,Asuransi Pendidikan,52,13,25.0,41.34615384615385
2024,September,Sales,Sales Executive,Asuransi Pendidikan Eum,Asuransi Pendidikan,74,18,24.324324324324326,46.648648648648646
2024,September,Sales,Sales Executive,Asuransi Pendidikan Incidunt,Asuransi Pendidikan,65,18,27.692307692307693,44.815384615384616
2024,September,Sales,Sales Executive,Asuransi Pendidikan Inventore,Asuransi Pendidikan,58,14,24.137931034482758,40.241379310344826
2024,September,Sales,Sales Executive,Asuransi Pendidikan Magnam,Asuransi Pendidikan,80,13,16.25,39.525
2024,September,Sales,Sales Executive,Asuransi Pendidikan Minima,Asuransi Pendidikan,67,21,31.343283582089555,45.791044776119406
2024,September,Sales,Sales Executive,Asuransi Pendidikan Natus,Asuransi Pendidikan,76,19,25.0,43.10526315789474
2024,September,Sales,Sales Executive,Asuransi Pendidikan Nobis,Asuransi Pendidikan,68,21,30.88235294117647,48.89705882352941
2024,September,Sales,Sales Executive,Asuransi Pendidikan Nulla,Asuransi Pendidikan,67,17,25.37313432835821,42.74626865671642
2024,September,Sales,Sales Executive,Asuransi Pendidikan Occaecati,Asuransi Pendidikan,69,19,27.536231884057973,45.01449275362319
2024,September,Sales,Sales Executive,Asuransi Pendidikan Odio,Asuransi Pendidikan,67,18,26.865671641791046,52.04477611940298
2024,September,Sales,Sales Executive,Asuransi Pendidikan Odit,Asuransi Pendidikan,66,16,24.242424242424242,50.07575757575758
2024,September,Sales,Sales Executive,Asuransi Pendidikan Praesentium,Asuransi Pendidikan,64,17,26.5625,47.390625
2024,September,Sales,Sales Executive,Asuransi Pendidikan Quasi,Asuransi Pendidikan,72,16,22.22222222222222,41.138888888888886
2024,September,Sales,Sales Executive,Asuransi Pendidikan Qui,Asuransi Pendidikan,73,11,15.068493150684931,44.56164383561644
2024,September,Sales,Sales Executive,Asuransi Pendidikan Quod,Asuransi Pendidikan,68,13,19.11764705882353,45.25
2024,September,Sales,Sales Executive,Asuransi Pendidikan Recusandae,Asuransi Pendidikan,63,17,26.984126984126984,46.65079365079365
2024,September,Sales,Sales Executive,Asuransi Pendidikan Similique,Asuransi Pendidikan,73,18,24.65753424657534,51.67123287671233
2024,September,Sales,Sales Executive,Asuransi Pendidikan Sunt,Asuransi Pendidikan,71,14,19.718309859154928,46.28169014084507
2024,September,Sales,Sales Executive,Asuransi Pendidikan Suscipit,Asuransi Pendidikan,67,13,19.402985074626866,46.25373134328358
2024,September,Sales,Sales Executive,Asuransi Pendidikan Veritatis,Asuransi Pendidikan,73,28,38.35616438356164,46.28767123287671
2024,September,Sales,Sales Executive,Asuransi Pendidikan Voluptatem,Asuransi Pendidikan,69,13,18.84057971014493,43.65217391304348
2024,September,Sales,Sales Executive,Asuransi Properti Aspernatur,Asuransi Properti,67,16,23.88059701492537,39.791044776119406
2024,September,Sales,Sales Executive,Asuransi Properti Eligendi,Asuransi Properti,67,15,22.388059701492537,47.059701492537314
2024,September,Sales,Sales Executive,Asuransi Properti Error,Asuransi Properti,85,24,28.235294117647058,46.2
2024,September,Sales,Sales Executive,Asuransi Properti Eum,Asuransi Properti,66,20,30.303030303030305,40.03030303030303
2024,September,Sales,Sales Executive,Asuransi Properti Fugit,Asuransi Properti,63,11,17.46031746031746,48.492063492063494
2024,September,Sales,Sales Executive,Asuransi Properti Hic,Asuransi Properti,49,14,28.57142857142857,44.12244897959184
2024,September,Sales,Sales Executive,Asuransi Properti Illo,Asuransi Properti,73,13,17.80821917808219,39.821917808219176
2024,September,Sales,Sales Executive,Asuransi Properti Quidem,Asuransi Properti,69,21,30.434782608695656,38.15942028985507
2024,September,Sales,Sales Executive,Asuransi Properti Quod,Asuransi Properti,67,18,26.865671641791046,38.507462686567166
2024,September,Sales,Sales Executive,Asuransi Properti Sapiente,Asuransi Properti,67,12,17.91044776119403,37.43283582089552
2024,September,Sales,Sales Executive,Asuransi Properti Soluta,Asuransi Properti,70,16,22.857142857142858,44.614285714285714
2024,September,Sales,Sales Executive,Asuransi Properti Suscipit,Asuransi Properti,74,19,25.675675675675674,46.41891891891892
2024,September,Sales,Sales Executive,Asuransi Properti Ullam,Asuransi Properti,58,13,22.413793103448278,44.6551724137931
2024,September,Sales,Sales Manager,Asuransi Jiwa Accusantium,Asuransi Jiwa,60,17,28.333333333333332,47.483333333333334
2024,September,Sales,Sales Manager,Asuransi Jiwa Consectetur,Asuransi Jiwa,46,8,17.391304347826086,49.73913043478261
2024,September,Sales,Sales Manager,Asuransi Jiwa Corrupti,Asuransi Jiwa,53,13,24.528301886792452,36.471698113207545
2024,September,Sales,Sales Manager,Asuransi Jiwa Dicta,Asuransi Jiwa,61,21,34.42622950819672,46.49180327868852
2024,September,Sales,Sales Manager,Asuransi Jiwa Dolor,Asuransi Jiwa,60,17,28.333333333333332,48.75
2024,September,Sales,Sales Manager,Asuransi Jiwa Explicabo,Asuransi Jiwa,53,16,30.18867924528302,48.60377358490566
2024,September,Sales,Sales Manager,Asuransi Jiwa Fugiat,Asuransi Jiwa,50,8,16.0,44.46
2024,September,Sales,Sales Manager,Asuransi Jiwa Impedit,Asuransi Jiwa,60,16,26.666666666666668,47.53333333333333
2024,September,Sales,Sales Manager,Asuransi Jiwa Ipsum,Asuransi Jiwa,57,12,21.052631578947366,46.1578947368421
2024,September,Sales,Sales Manager,Asuransi Jiwa Iure,Asuransi Jiwa,66,12,18.181818181818183,50.833333333333336
2024,September,Sales,Sales Manager,Asuransi Jiwa Libero,Asuransi Jiwa,51,5,9.803921568627452,40.411764705882355
2024,September,Sales,Sales Manager,Asuransi Jiwa Nam,Asuransi Jiwa,51,10,19.607843137254903,45.96078431372549
2024,September,Sales,Sales Manager,Asuransi Jiwa Neque,Asuransi Jiwa,51,20,39.21568627450981,47.627450980392155
2024,September,Sales,Sales Manager,Asuransi Jiwa Nisi,Asuransi Jiwa,57,20,35.08771929824561,42.63157894736842
2024,September,Sales,Sales Manager,Asuransi Jiwa Nostrum,Asuransi Jiwa,56,15,26.785714285714285,55.07142857142857
2024,September,Sales,Sales Manager,Asuransi Jiwa Odit,Asuransi Jiwa,118,34,28.8135593220339,41.05084745762712
2024,September,Sales,Sales Manager,Asuransi Jiwa Officia,Asuransi Jiwa,60,10,16.666666666666664,45.666666666666664
2024,September,Sales,Sales Manager,Asuransi Jiwa Omnis,Asuransi Jiwa,58,19,32.758620689655174,40.43103448275862
2024,September,Sales,Sales Manager,Asuransi Jiwa Perspiciatis,Asuransi Jiwa,110,28,25.454545454545453,44.518181818181816
2024,September,Sales,Sales Manager,Asuransi Jiwa Quo,Asuransi Jiwa,53,12,22.641509433962266,47.056603773584904
2024,September,Sales,Sales Manager,Asuransi Jiwa Rerum,Asuransi Jiwa,54,12,22.22222222222222,48.7037037037037
2024,September,Sales,Sales Manager,Asuransi Jiwa Tempore,Asuransi Jiwa,52,16,30.76923076923077,41.44230769230769
2024,September,Sales,Sales Manager,Asuransi Jiwa Ut,Asuransi Jiwa,63,13,20.634920634920633,48.79365079365079
2024,September,Sales,Sales Manager,Asuransi Jiwa Veritatis,Asuransi Jiwa,58,19,32.758620689655174,50.06896551724138
2024,September,Sales,Sales Manager,Asuransi Jiwa Voluptates,Asuransi Jiwa,57,15,26.31578947368421,47.12280701754386
2024,September,Sales,Sales Manager,Asuransi Kendaraan Consequatur,Asuransi Kendaraan,53,14,26.41509433962264,39.056603773584904
2024,September,Sales,Sales Manager,Asuransi Kendaraan Dolorum,Asuransi Kendaraan,67,21,31.343283582089555,44.701492537313435
2024,September,Sales,Sales Manager,Asuransi Kendaraan Facilis,Asuransi Kendaraan,59,12,20.33898305084746,39.40677966101695
2024,September,Sales,Sales Manager,Asuransi Kendaraan Harum,Asuransi Kendaraan,61,16,26.229508196721312,42.19672131147541
2024,September,Sales,Sales Manager,Asuransi Kendaraan In,Asuransi Kendaraan,55,14,25.454545454545453,47.10909090909091
2024,September,Sales,Sales Manager,Asuransi Kendaraan Ipsa,Asuransi Kendaraan,67,9,13.432835820895523,44.0
2024,September,Sales,Sales Manager,Asuransi Kendaraan Officiis,Asuransi Kendaraan,60,18,30.0,49.61666666666667
2024,September,Sales,Sales Manager,Asuransi Kendaraan Omnis,Asuransi Kendaraan,83,15,18.072289156626507,47.87951807228916
2024,September,Sales,Sales Manager,Asuransi Kendaraan Quasi,Asuransi Kendaraan,58,18,31.03448275862069,51.0
2024,September,Sales,Sales Manager,Asuransi Kendaraan Quis,Asuransi Kendaraan,54,12,22.22222222222222,51.2962962962963
2024,September,Sales,Sales Manager,Asuransi Kendaraan Quo,Asuransi Kendaraan,62,16,25.806451612903224,47.16129032258065
2024,September,Sales,Sales Manager,Asuransi Kendaraan Tempore,Asuransi Kendaraan,60,17,28.333333333333332,47.56666666666667
2024,September,Sales,Sales Manager,Asuransi Kendaraan Ullam,Asuransi Kendaraan,60,15,25.0,42.53333333333333
2024,September,Sales,Sales Manager,Asuransi Kendaraan Vel,Asuransi Kendaraan,58,15,25.862068965517242,46.275862068965516
2024,September,Sales,Sales Manager,Asuransi Kendaraan Voluptatibus,Asuransi Kendaraan,67,20,29.850746268656714,45.1044776119403
2024,September,Sales,Sales Manager,Asuransi Kendaraan Voluptatum,Asuransi Kendaraan,62,15,24.193548387096776,47.935483870967744
2024,September,Sales,Sales Manager,Asuransi Kesehatan Adipisci,Asuransi Kesehatan,60,11,18.333333333333332,49.38333333333333
2024,September,Sales,Sales Manager,Asuransi Kesehatan Animi,Asuransi Kesehatan,70,23,32.857142857142854,43.0
2024,September,Sales,Sales Manager,Asuransi Kesehatan Aut,Asuransi Kesehatan,51,21,41.17647058823529,39.86274509803921
2024,September,Sales,Sales Manager,Asuransi Kesehatan Blanditiis,Asuransi Kesehatan,60,16,26.666666666666668,42.4
2024,September,Sales,Sales Manager,Asuransi Kesehatan Cupiditate,Asuransi Kesehatan,63,19,30.158730158730158,44.682539682539684
2024,September,Sales,Sales Manager,Asuransi Kesehatan Distinctio,Asuransi Kesehatan,64,18,28.125,46.0625
2024,September,Sales,Sales Manager,Asuransi Kesehatan Eaque,Asuransi Kesehatan,59,13,22.033898305084744,46.74576271186441
2024,September,Sales,Sales Manager,Asuransi Kesehatan Eligendi,Asuransi Kesehatan,55,14,25.454545454545453,49.27272727272727
2024,September,Sales,Sales Manager,Asuransi Kesehatan Eum,Asuransi Kesehatan,65,17,26.153846153846157,43.276923076923076
2024,September,Sales,Sales Manager,Asuransi Kesehatan Ex,Asuransi Kesehatan,122,38,31.147540983606557,45.36065573770492
2024,September,Sales,Sales Manager,Asuransi Kesehatan Excepturi,Asuransi Kesehatan,62,14,22.58064516129032,51.46774193548387
2024,September,Sales,Sales Manager,Asuransi Kesehatan Officia,Asuransi Kesehatan,63,15,23.809523809523807,41.87301587301587
2024,September,Sales,Sales Manager,Asuransi Kesehatan Officiis,Asuransi Kesehatan,188,51,27.127659574468083,48.59574468085106
2024,September,Sales,Sales Manager,Asuransi Kesehatan Optio,Asuransi Kesehatan,59,15,25.423728813559322,41.271186440677965
2024,September,Sales,Sales Manager,Asuransi Kesehatan Soluta,Asuransi Kesehatan,56,12,21.428571428571427,50.392857142857146
2024,September,Sales,Sales Manager,Asuransi Kesehatan Suscipit,Asuransi Kesehatan,58,14,24.137931034482758,40.41379310344828
2024,September,Sales,Sales Manager,Asuransi Kesehatan Veniam,Asuransi Kesehatan,54,10,18.51851851851852,45.2962962962963
2024,September,Sales,Sales Manager,Asuransi Pendidikan Aspernatur,Asuransi Pendidikan,54,11,20.37037037037037,44.7037037037037
2024,September,Sales,Sales Manager,Asuransi Pendidikan Delectus,Asuransi Pendidikan,55,19,34.54545454545455,41.67272727272727
2024,September,Sales,Sales Manager,Asuransi Pendidikan Et,Asuransi Pendidikan,47,7,14.893617021276595,48.87234042553192
2024,September,Sales,Sales Manager,Asuransi Pendidikan Eum,Asuransi Pendidikan,57,13,22.807017543859647,46.56140350877193
2024,September,Sales,Sales Manager,Asuransi Pendidikan Incidunt,Asuransi Pendidikan,62,14,22.58064516129032,41.5
2024,September,Sales,Sales Manager,Asuransi Pendidikan Inventore,Asuransi Pendidikan,64,20,31.25,45.0625
2024,September,Sales,Sales Manager,Asuransi Pendidikan Magnam,Asuransi Pendidikan,67,17,25.37313432835821,40.23880597014925
2024,September,Sales,Sales Manager,Asuransi Pendidikan Minima,Asuransi Pendidikan,59,19,32.20338983050847,53.355932203389834
2024,September,Sales,Sales Manager,Asuransi Pendidikan Natus,Asuransi Pendidikan,65,19,29.230769230769234,49.784615384615385
2024,September,Sales,Sales Manager,Asuransi Pendidikan Nobis,Asuransi Pendidikan,51,14,27.450980392156865,43.588235294117645
2024,September,Sales,Sales Manager,Asuransi Pendidikan Nulla,Asuransi Pendidikan,45,8,17.77777777777778,46.17777777777778
2024,September,Sales,Sales Manager,Asuransi Pendidikan Occaecati,Asuransi Pendidikan,59,19,32.20338983050847,51.88135593220339
2024,September,Sales,Sales Manager,Asuransi Pendidikan Odio,Asuransi Pendidikan,62,11,17.741935483870968,43.95161290322581
2024,September,Sales,Sales Manager,Asuransi Pendidikan Odit,Asuransi Pendidikan,56,15,26.785714285714285,50.69642857142857
2024,September,Sales,Sales Manager,Asuransi Pendidikan Praesentium,Asuransi Pendidikan,64,16,25.0,43.015625
2024,September,Sales,Sales Manager,Asuransi Pendidikan Quasi,Asuransi Pendidikan,56,16,28.57142857142857,45.732142857142854
2024,September,Sales,Sales Manager,Asuransi Pendidikan Qui,Asuransi Pendidikan,48,15,31.25,45.229166666666664
2024,September,Sales,Sales Manager,Asuransi Pendidikan Quod,Asuransi Pendidikan,53,7,13.20754716981132,52.283018867924525
2024,September,Sales,Sales Manager,Asuransi Pendidikan Recusandae,Asuransi Pendidikan,47,9,19.148936170212767,45.8936170212766
2024,September,Sales,Sales Manager,Asuransi Pendidikan Similique,Asuransi Pendidikan,68,17,25.0,40.220588235294116
2024,September,Sales,Sales Manager,Asuransi Pendidikan Sunt,Asuransi Pendidikan,42,4,9.523809523809524,46.92857142857143
2024,September,Sales,Sales Manager,Asuransi Pendidikan Suscipit,Asuransi Pendidikan,56,12,21.428571428571427,46.910714285714285
2024,September,Sales,Sales Manager,Asuransi Pendidikan Veritatis,Asuransi Pendidikan,55,12,21.818181818181817,43.45454545454545
2024,September,Sales,Sales Manager,Asuransi Pendidikan Voluptatem,Asuransi Pendidikan,56,18,32.142857142857146,44.017857142857146
2024,September,Sales,Sales Manager,Asuransi Properti Aspernatur,Asuransi Properti,48,12,25.0,47.416666666666664
2024,September,Sales,Sales Manager,Asuransi Properti Eligendi,Asuransi Properti,54,17,31.48148148148148,43.2037037037037
2024,September,Sales,Sales Manager,Asuransi Properti Error,Asuransi Properti,53,12,22.641509433962266,45.81132075471698
2024,September,Sales,Sales Manager,Asuransi Properti Eum,Asuransi Properti,68,19,27.941176470588236,46.36764705882353
2024,September,Sales,Sales Manager,Asuransi Properti Fugit,Asuransi Properti,63,22,34.92063492063492,52.95238095238095
2024,September,Sales,Sales Manager,Asuransi Properti Hic,Asuransi Properti,55,16,29.09090909090909,40.92727272727273
2024,September,Sales,Sales Manager,Asuransi Properti Illo,Asuransi Properti,54,15,27.77777777777778,44.666666666666664
2024,September,Sales,Sales Manager,Asuransi Properti Quidem,Asuransi Properti,52,11,21.153846153846153,51.73076923076923
2024,September,Sales,Sales Manager,Asuransi Properti Quod,Asuransi Properti,68,17,25.0,43.94117647058823
2024,September,Sales,Sales Manager,Asuransi Properti Sapiente,Asuransi Properti,64,17,26.5625,51.28125
2024,September,Sales,Sales Manager,Asuransi Properti Soluta,Asuransi Properti,56,16,28.57142857142857,48.017857142857146
2024,September,Sales,Sales Manager,Asuransi Properti Suscipit,Asuransi Properti,62,16,25.806451612903224,40.32258064516129
2024,September,Sales,Sales Manager,Asuransi Properti Ullam,Asuransi Properti,59,13,22.033898305084744,44.0
2024,September,Sales,Senior Sales Executive,Asuransi Jiwa Accusantium,Asuransi Jiwa,60,14,23.333333333333332,45.61666666666667
2024,September,Sales,Senior Sales Executive,Asuransi Jiwa Consectetur,Asuransi Jiwa,59,14,23.728813559322035,44.33898305084746
2024,September,Sales,Senior Sales Executive,Asuransi Jiwa Corrupti,Asuransi Jiwa,69,18,26.08695652173913,42.231884057971016
2024,September,Sales,Senior Sales Executive,Asuransi Jiwa Dicta,Asuransi Jiwa,60,11,18.333333333333332,46.31666666666667
2024,September,Sales,Senior Sales Executive,Asuransi Jiwa Dolor,Asuransi Jiwa,61,18,29.508196721311474,41.721311475409834
2024,September,Sales,Senior Sales Executive,Asuransi Jiwa Explicabo,Asuransi Jiwa,60,16,26.666666666666668,42.4
2024,September,Sales,Senior Sales Executive,Asuransi Jiwa Fugiat,Asuransi Jiwa,46,8,17.391304347826086,47.80434782608695
2024,September,Sales,Senior Sales Executive,Asuransi Jiwa Impedit,Asuransi Jiwa,52,14,26.923076923076923,46.94230769230769
2024,September,Sales,Senior Sales Executive,Asuransi Jiwa Ipsum,Asuransi Jiwa,66,24,36.36363636363637,41.65151515151515
2024,September,Sales,Senior Sales Executive,Asuransi Jiwa Iure,Asuransi Jiwa,55,12,21.818181818181817,49.945454545454545
2024,September,Sales,Senior Sales Executive,Asuransi Jiwa Libero,Asuransi Jiwa,55,13,23.636363636363637,42.36363636363637
2024,September,Sales,Senior Sales Executive,Asuransi Jiwa Nam,Asuransi Jiwa,64,12,18.75,46.078125
2024,September,Sales,Senior Sales Executive,Asuransi Jiwa Neque,Asuransi Jiwa,50,19,38.0,45.56
2024,September,Sales,Senior Sales Executive,Asuransi Jiwa Nisi,Asuransi Jiwa,56,12,21.428571428571427,46.392857142857146
2024,September,Sales,Senior Sales Executive,Asuransi Jiwa Nostrum,Asuransi Jiwa,71,14,19.718309859154928,43.71830985915493
