year_actual,month_name,interaction_type,channel,complaint_category,total_interactions,avg_duration,avg_satisfaction,follow_ups_required,avg_resolution_time
2025,April,Pembatalan Polis,Walk-in,,184,16.956521739130434,2.9206349206349205,44,58.666666666666664
2025,April,Pembatalan Polis,Website,,150,16.493333333333332,3.209090909090909,49,57.6
2025,April,Pembayaran,Call Center,,166,16.66867469879518,2.7563025210084033,47,60.30252100840336
2025,April,Pembayaran,Email,,176,16.03409090909091,2.8632478632478633,49,63.58974358974359
2025,April,Pembayaran,Live Chat,,162,16.746913580246915,2.9074074074074074,58,57.77777777777778
2025,April,Pembayaran,Mobile App,,160,16.76875,2.774774774774775,52,57.2972972972973
2025,April,Pembayaran,Social Media,,186,15.532258064516128,3.164285714285714,60,62.05714285714286
2025,April,Pembayaran,Walk-in,,176,16.880681818181817,3.008,57,62.976
2025,April,Pembayaran,Website,,162,17.666666666666668,2.857142857142857,42,61.5
2025,April,Permintaan Informasi,Call Center,,165,16.993939393939392,2.983050847457627,60,57.96610169491525
2025,April,Permintaan Informasi,Email,,179,16.553072625698324,2.90625,49,57.1875
2025,April,Permintaan Informasi,Live Chat,,171,16.830409356725145,2.981981981981982,57,60.75675675675676
2025,April,Permintaan Informasi,Mobile App,,168,16.273809523809526,2.9917355371900825,54,60.29752066115702
2025,April,Permintaan Informasi,Social Media,,151,16.013245033112582,3.2035398230088497,53,55.64601769911504
2025,April,Permintaan Informasi,Walk-in,,167,16.868263473053894,2.860869565217391,44,57.6
2025,April,Permintaan Informasi,Website,,152,15.828947368421053,3.0373831775700935,41,61.00934579439252
2025,April,Pertanyaan,Call Center,,176,15.647727272727273,2.8333333333333335,42,63.36842105263158
2025,April,Pertanyaan,Email,,158,16.949367088607595,2.8727272727272726,44,59.78181818181818
2025,April,Pertanyaan,Live Chat,,185,16.183783783783785,3.0084745762711864,55,56.54237288135593
2025,April,Pertanyaan,Mobile App,,151,15.867549668874172,3.0833333333333335,43,57.2
2025,April,Pertanyaan,Social Media,,174,16.2816091954023,3.0384615384615383,61,64.24615384615385
2025,April,Pertanyaan,Walk-in,,169,17.11242603550296,2.859504132231405,50,63.66942148760331
2025,April,Pertanyaan,Website,,171,16.60233918128655,3.049586776859504,46,65.05785123966942
2025,April,Perubahan Data,Call Center,,169,16.71005917159763,3.040650406504065,44,59.90243902439025
2025,April,Perubahan Data,Email,,187,15.406417112299465,2.942857142857143,57,57.25714285714286
2025,April,Perubahan Data,Live Chat,,183,16.46448087431694,2.909090909090909,49,59.81818181818182
2025,April,Perubahan Data,Mobile App,,173,16.421965317919074,2.7927927927927927,52,60.972972972972975
2025,April,Perubahan Data,Social Media,,167,15.910179640718562,3.0833333333333335,55,65.33333333333333
2025,April,Perubahan Data,Walk-in,,149,17.630872483221477,2.963963963963964,42,60.108108108108105
2025,April,Perubahan Data,Website,,202,15.841584158415841,3.124087591240876,60,60.78832116788321
2025,February,Keluhan,Call Center,Agent,22,36.86363636363637,3.2857142857142856,5,56.57142857142857
2025,February,Keluhan,Call Center,Harga,18,36.05555555555556,3.1818181818181817,5,58.90909090909091
2025,February,Keluhan,Call Center,Informasi,17,45.76470588235294,2.6,5,65.6
2025,February,Keluhan,Call Center,Layanan,22,31.045454545454547,2.8,6,52.8
2025,February,Keluhan,Call Center,Produk,24,37.583333333333336,3.5384615384615383,7,77.53846153846153
2025,February,Keluhan,Call Center,Proses Klaim,20,42.95,3.533333333333333,6,57.6
2025,February,Keluhan,Call Center,Proses Pembayaran,23,33.869565217391305,2.875,13,67.5
2025,February,Keluhan,Email,Agent,15,36.8,2.75,6,45.0
2025,February,Keluhan,Email,Harga,13,44.15384615384615,2.6,3,74.4
2025,February,Keluhan,Email,Informasi,17,40.1764705882353,3.375,1,69.0
2025,February,Keluhan,Email,Layanan,18,31.333333333333332,3.230769230769231,9,53.53846153846154
2025,February,Keluhan,Email,Produk,25,34.88,3.5,6,69.0
2025,February,Keluhan,Email,Proses Klaim,30,34.733333333333334,3.055555555555556,11,53.333333333333336
2025,February,Keluhan,Email,Proses Pembayaran,34,35.88235294117647,3.3636363636363638,14,61.09090909090909
2025,February,Keluhan,Live Chat,Agent,20,37.35,3.25,7,48.0
2025,February,Keluhan,Live Chat,Harga,17,29.88235294117647,3.6666666666666665,7,45.333333333333336
2025,February,Keluhan,Live Chat,Informasi,15,31.533333333333335,2.7,2,60.0
2025,February,Keluhan,Live Chat,Layanan,21,32.42857142857143,3.066666666666667,4,75.2
2025,February,Keluhan,Live Chat,Produk,21,36.142857142857146,2.533333333333333,8,48.0
2025,February,Keluhan,Live Chat,Proses Klaim,22,36.59090909090909,3.411764705882353,7,67.76470588235294
2025,February,Keluhan,Live Chat,Proses Pembayaran,21,33.142857142857146,3.5294117647058822,11,53.64705882352941
2025,February,Keluhan,Mobile App,Agent,25,32.76,2.5625,6,63.0
2025,February,Keluhan,Mobile App,Harga,31,36.74193548387097,2.9565217391304346,7,56.34782608695652
2025,February,Keluhan,Mobile App,Informasi,13,30.23076923076923,3.3,4,62.4
2025,February,Keluhan,Mobile App,Layanan,21,28.047619047619047,2.6875,5,54.0
2025,February,Keluhan,Mobile App,Produk,17,36.588235294117645,3.8461538461538463,5,55.38461538461539
2025,February,Keluhan,Mobile App,Proses Klaim,18,39.166666666666664,3.1538461538461537,4,62.76923076923077
2025,February,Keluhan,Mobile App,Proses Pembayaran,15,34.0,3.75,4,72.0
2025,February,Keluhan,Social Media,Agent,26,32.42307692307692,2.7222222222222223,10,69.33333333333333
2025,February,Keluhan,Social Media,Harga,15,36.0,3.0,7,72.0
2025,February,Keluhan,Social Media,Informasi,30,33.2,3.4347826086956523,8,53.21739130434783
2025,February,Keluhan,Social Media,Layanan,23,34.08695652173913,3.0,9,63.0
2025,February,Keluhan,Social Media,Produk,17,34.64705882352941,2.5,5,62.0
2025,February,Keluhan,Social Media,Proses Klaim,26,33.84615384615385,2.9,9,67.2
2025,February,Keluhan,Social Media,Proses Pembayaran,21,39.857142857142854,3.0,6,75.42857142857143
2025,February,Keluhan,Walk-in,Agent,23,35.56521739130435,3.0,11,62.4
2025,February,Keluhan,Walk-in,Harga,24,37.333333333333336,4.055555555555555,3,70.66666666666667
2025,February,Keluhan,Walk-in,Informasi,24,30.666666666666668,3.5294117647058822,9,77.6470588235294
2025,February,Keluhan,Walk-in,Layanan,9,31.555555555555557,3.75,1,66.0
2025,February,Keluhan,Walk-in,Produk,15,35.666666666666664,3.142857142857143,7,65.14285714285714
2025,February,Keluhan,Walk-in,Proses Klaim,14,27.714285714285715,2.7142857142857144,5,82.28571428571429
2025,February,Keluhan,Walk-in,Proses Pembayaran,25,38.32,3.0,7,60.0
2025,February,Keluhan,Website,Agent,25,33.64,2.875,13,48.0
2025,February,Keluhan,Website,Harga,18,34.72222222222222,2.5,7,50.4
2025,February,Keluhan,Website,Informasi,28,30.285714285714285,3.2,11,57.6
2025,February,Keluhan,Website,Layanan,21,32.23809523809524,3.0625,9,48.0
2025,February,Keluhan,Website,Produk,16,35.5625,3.4,2,62.4
2025,February,Keluhan,Website,Proses Klaim,23,30.82608695652174,3.357142857142857,6,51.42857142857143
2025,February,Keluhan,Website,Proses Pembayaran,25,37.96,3.375,8,60.0
2025,February,Klaim,Call Center,,156,35.56410256410256,3.1160714285714284,45,60.857142857142854
2025,February,Klaim,Email,,175,35.93142857142857,2.962686567164179,58,61.07462686567164
2025,February,Klaim,Live Chat,,161,35.68944099378882,3.076271186440678,55,62.644067796610166
2025,February,Klaim,Mobile App,,172,34.02906976744186,2.8135593220338984,50,60.813559322033896
2025,February,Klaim,Social Media,,161,37.37888198757764,3.06140350877193,48,61.26315789473684
2025,February,Klaim,Walk-in,,161,33.72670807453416,3.0,42,65.47368421052632
2025,February,Klaim,Website,,150,34.24,3.017094017094017,49,59.69230769230769
2025,February,Pembatalan Polis,Call Center,,164,15.762195121951219,3.0091743119266057,46,60.99082568807339
2025,February,Pembatalan Polis,Email,,151,15.47682119205298,3.135135135135135,46,62.7027027027027
2025,February,Pembatalan Polis,Live Chat,,170,17.476470588235294,3.0076923076923077,55,57.41538461538462
2025,February,Pembatalan Polis,Mobile App,,177,16.361581920903955,2.9834710743801653,56,58.710743801652896
2025,February,Pembatalan Polis,Social Media,,175,16.16,3.1693548387096775,61,58.45161290322581
2025,February,Pembatalan Polis,Walk-in,,146,16.075342465753426,2.8823529411764706,48,59.05882352941177
2025,February,Pembatalan Polis,Website,,158,17.20253164556962,2.9210526315789473,42,59.78947368421053
2025,February,Pembayaran,Call Center,,151,16.56953642384106,2.923076923076923,45,56.61538461538461
2025,February,Pembayaran,Email,,151,16.695364238410598,2.895238095238095,40,62.17142857142857
2025,February,Pembayaran,Live Chat,,157,15.127388535031846,3.0,40,60.22222222222222
2025,February,Pembayaran,Mobile App,,146,15.691780821917808,2.876190476190476,54,64.68571428571428
2025,February,Pembayaran,Social Media,,149,17.778523489932887,3.087378640776699,38,64.07766990291262
2025,February,Pembayaran,Walk-in,,152,16.69736842105263,3.0825688073394497,41,57.68807339449541
2025,February,Pembayaran,Website,,128,16.15625,2.967032967032967,37,57.75824175824176
2025,February,Permintaan Informasi,Call Center,,158,16.082278481012658,2.908256880733945,53,55.48623853211009
2025,February,Permintaan Informasi,Email,,141,16.27659574468085,3.125,52,52.84615384615385
2025,February,Permintaan Informasi,Live Chat,,139,17.107913669064747,2.9405940594059405,37,58.693069306930695
2025,February,Permintaan Informasi,Mobile App,,150,15.333333333333334,2.918918918918919,43,60.972972972972975
2025,February,Permintaan Informasi,Social Media,,167,16.778443113772454,2.9557522123893807,46,59.68141592920354
2025,February,Permintaan Informasi,Walk-in,,161,16.391304347826086,3.0625,45,60.642857142857146
2025,February,Permintaan Informasi,Website,,157,17.726114649681527,2.9134615384615383,48,57.46153846153846
2025,February,Pertanyaan,Call Center,,168,16.547619047619047,3.1454545454545455,46,60.872727272727275
2025,February,Pertanyaan,Email,,176,16.613636363636363,2.840909090909091,48,58.72727272727273
2025,February,Pertanyaan,Live Chat,,156,17.307692307692307,3.0434782608695654,38,61.56521739130435
2025,February,Pertanyaan,Mobile App,,174,16.339080459770116,3.2313432835820897,54,60.0
2025,February,Pertanyaan,Social Media,,148,17.20945945945946,3.13,48,66.0
2025,February,Pertanyaan,Walk-in,,142,16.669014084507044,3.018018018018018,37,61.4054054054054
2025,February,Pertanyaan,Website,,169,15.514792899408285,2.9464285714285716,53,60.214285714285715
2025,February,Perubahan Data,Call Center,,149,16.61744966442953,3.142857142857143,48,59.885714285714286
2025,February,Perubahan Data,Email,,173,16.479768786127167,3.344827586206897,43,57.93103448275862
2025,February,Perubahan Data,Live Chat,,178,16.146067415730336,2.736,42,62.208
2025,February,Perubahan Data,Mobile App,,167,16.34131736526946,3.2242990654205608,50,65.94392523364486
2025,February,Perubahan Data,Social Media,,152,16.67763157894737,3.141509433962264,50,62.943396226415096
2025,February,Perubahan Data,Walk-in,,159,15.245283018867925,3.130841121495327,50,65.04672897196262
2025,February,Perubahan Data,Website,,172,16.517441860465116,2.909090909090909,56,60.49586776859504
2025,January,Keluhan,Call Center,Agent,24,36.25,2.4,9,84.8
2025,January,Keluhan,Call Center,Harga,25,35.04,3.0,6,68.8
2025,January,Keluhan,Call Center,Informasi,21,32.714285714285715,3.125,11,42.0
2025,January,Keluhan,Call Center,Layanan,21,30.428571428571427,2.7058823529411766,9,67.76470588235294
2025,January,Keluhan,Call Center,Produk,25,35.08,3.0,7,60.0
2025,January,Keluhan,Call Center,Proses Klaim,20,33.15,2.4545454545454546,5,63.27272727272727
2025,January,Keluhan,Call Center,Proses Pembayaran,23,33.47826086956522,3.2,5,57.6
2025,January,Keluhan,Email,Agent,26,36.73076923076923,2.9473684210526314,7,82.10526315789474
2025,January,Keluhan,Email,Harga,19,32.526315789473685,2.25,5,36.0
2025,January,Keluhan,Email,Informasi,22,29.272727272727273,2.3529411764705883,9,73.41176470588235
2025,January,Keluhan,Email,Layanan,22,34.81818181818182,2.3,6,64.8
2025,January,Keluhan,Email,Produk,30,30.533333333333335,3.0454545454545454,5,56.72727272727273
2025,January,Keluhan,Email,Proses Klaim,20,29.5,2.8,5,52.8
2025,January,Keluhan,Email,Proses Pembayaran,26,34.03846153846154,2.35,6,52.8
2025,January,Keluhan,Live Chat,Agent,21,36.23809523809524,2.875,7,67.5
2025,January,Keluhan,Live Chat,Harga,24,35.166666666666664,2.75,6,57.0
2025,January,Keluhan,Live Chat,Informasi,22,34.81818181818182,2.9375,7,79.5
2025,January,Keluhan,Live Chat,Layanan,23,31.652173913043477,3.1875,8,75.0
2025,January,Keluhan,Live Chat,Produk,25,34.4,2.9473684210526314,8,61.89473684210526
2025,January,Keluhan,Live Chat,Proses Klaim,17,38.294117647058826,3.1538461538461537,5,44.30769230769231
2025,January,Keluhan,Live Chat,Proses Pembayaran,27,35.2962962962963,2.8095238095238093,7,64.0
2025,January,Keluhan,Mobile App,Agent,36,35.361111111111114,3.08,10,61.44
2025,January,Keluhan,Mobile App,Harga,33,36.696969696969695,3.12,11,57.6
2025,January,Keluhan,Mobile App,Informasi,29,35.93103448275862,3.2,7,66.0
2025,January,Keluhan,Mobile App,Layanan,17,33.23529411764706,2.3,6,52.8
2025,January,Keluhan,Mobile App,Produk,25,34.28,3.2777777777777777,11,70.66666666666667
2025,January,Keluhan,Mobile App,Proses Klaim,30,36.36666666666667,2.6842105263157894,9,49.26315789473684
2025,January,Keluhan,Mobile App,Proses Pembayaran,17,31.294117647058822,3.6363636363636362,6,63.27272727272727
2025,January,Keluhan,Social Media,Agent,26,36.76923076923077,3.0,5,64.0
2025,January,Keluhan,Social Media,Harga,24,33.166666666666664,3.0,8,43.5
2025,January,Keluhan,Social Media,Informasi,19,33.31578947368421,3.090909090909091,6,63.27272727272727
2025,January,Keluhan,Social Media,Layanan,20,36.0,2.3157894736842106,6,68.21052631578948
2025,January,Keluhan,Social Media,Produk,17,40.05882352941177,3.230769230769231,3,57.23076923076923
2025,January,Keluhan,Social Media,Proses Klaim,22,38.09090909090909,3.0714285714285716,6,46.285714285714285
2025,January,Keluhan,Social Media,Proses Pembayaran,22,33.59090909090909,3.1875,4,49.5
2025,January,Keluhan,Walk-in,Agent,33,35.45454545454545,3.0434782608695654,6,53.21739130434783
2025,January,Keluhan,Walk-in,Harga,15,36.6,3.0,8,54.54545454545455
2025,January,Keluhan,Walk-in,Informasi,28,29.5,2.6,6,52.8
2025,January,Keluhan,Walk-in,Layanan,21,34.714285714285715,2.8461538461538463,7,62.76923076923077
2025,January,Keluhan,Walk-in,Produk,21,40.23809523809524,3.4,6,60.8
2025,January,Keluhan,Walk-in,Proses Klaim,26,36.5,3.466666666666667,10,70.4
2025,January,Keluhan,Walk-in,Proses Pembayaran,33,30.454545454545453,2.5416666666666665,9,49.0
2025,January,Keluhan,Website,Agent,20,36.25,2.7333333333333334,3,56.0
2025,January,Keluhan,Website,Harga,24,34.625,3.15,12,45.6
2025,January,Keluhan,Website,Informasi,17,27.0,3.3076923076923075,1,55.38461538461539
2025,January,Keluhan,Website,Layanan,17,35.1764705882353,2.230769230769231,7,55.38461538461539
2025,January,Keluhan,Website,Produk,23,35.43478260869565,2.625,8,54.0
2025,January,Keluhan,Website,Proses Klaim,32,35.0625,3.6,10,57.6
2025,January,Keluhan,Website,Proses Pembayaran,26,39.15384615384615,3.4615384615384617,8,64.61538461538461
2025,January,Klaim,Call Center,,175,36.457142857142856,3.081967213114754,52,63.73770491803279
2025,January,Klaim,Email,,189,35.62433862433863,3.023076923076923,46,57.96923076923077
2025,January,Klaim,Live Chat,,176,35.11363636363637,2.8346456692913384,52,58.960629921259844
2025,January,Klaim,Mobile App,,164,34.41463414634146,3.0925925925925926,48,60.22222222222222
2025,January,Klaim,Social Media,,190,35.33684210526316,3.0072463768115942,54,63.130434782608695
2025,January,Klaim,Walk-in,,188,35.92553191489362,2.9328358208955225,57,55.88059701492537
2025,January,Klaim,Website,,195,34.8974358974359,3.0610687022900764,61,63.02290076335878
2025,January,Pembatalan Polis,Call Center,,186,16.741935483870968,3.159090909090909,61,62.90909090909091
2025,January,Pembatalan Polis,Email,,179,16.620111731843576,2.934959349593496,52,60.292682926829265
2025,January,Pembatalan Polis,Live Chat,,187,16.240641711229948,2.8740157480314963,48,57.07086614173228
2025,January,Pembatalan Polis,Mobile App,,166,15.228915662650602,3.056603773584906,50,67.01886792452831
2025,January,Pembatalan Polis,Social Media,,177,16.073446327683616,2.9285714285714284,50,63.61904761904762
2025,January,Pembatalan Polis,Walk-in,,186,16.908602150537636,3.014925373134328,58,60.53731343283582
2025,January,Pembatalan Polis,Website,,174,15.85632183908046,3.024193548387097,50,60.58064516129032
2025,January,Pembayaran,Call Center,,193,16.55440414507772,2.9696969696969697,68,59.81818181818182
2025,January,Pembayaran,Email,,163,15.521472392638037,3.0165289256198347,48,59.70247933884298
2025,January,Pembayaran,Live Chat,,187,17.641711229946523,3.0234375,56,58.3125
2025,January,Pembayaran,Mobile App,,172,17.13372093023256,3.064,51,64.512
2025,January,Pembayaran,Social Media,,155,16.81290322580645,3.18018018018018,44,65.94594594594595
2025,January,Pembayaran,Walk-in,,201,16.751243781094526,2.797202797202797,64,63.44055944055944
2025,January,Pembayaran,Website,,184,14.684782608695652,3.062992125984252,62,60.47244094488189
2025,January,Permintaan Informasi,Call Center,,198,16.934343434343436,2.8489208633093526,64,62.67625899280576
2025,January,Permintaan Informasi,Email,,171,17.17543859649123,3.016949152542373,57,67.72881355932203
2025,January,Permintaan Informasi,Live Chat,,196,16.21938775510204,2.869565217391304,56,56.0
2025,January,Permintaan Informasi,Mobile App,,178,15.455056179775282,3.033333333333333,50,62.6
2025,January,Permintaan Informasi,Social Media,,175,17.48,3.140495867768595,51,63.47107438016529
2025,January,Permintaan Informasi,Walk-in,,189,16.61904761904762,2.904,51,63.744
2025,January,Permintaan Informasi,Website,,146,16.43835616438356,2.9727272727272727,46,58.472727272727276
2025,January,Pertanyaan,Call Center,,162,17.51851851851852,3.1327433628318584,52,62.86725663716814
2025,January,Pertanyaan,Email,,203,15.891625615763546,3.007042253521127,67,63.54929577464789
2025,January,Pertanyaan,Live Chat,,191,16.277486910994764,2.993055555555556,52,65.83333333333333
2025,January,Pertanyaan,Mobile App,,183,16.59016393442623,2.8666666666666667,58,59.37777777777778
2025,January,Pertanyaan,Social Media,,193,16.53886010362694,3.0072992700729926,56,59.03649635036496
2025,January,Pertanyaan,Walk-in,,173,16.07514450867052,2.9339622641509435,44,55.698113207547166
2025,January,Pertanyaan,Website,,172,15.69186046511628,2.9583333333333335,67,60.4
2025,January,Perubahan Data,Call Center,,195,16.16923076923077,3.1094890510948905,54,61.13868613138686
2025,January,Perubahan Data,Email,,198,17.237373737373737,3.1597222222222223,64,62.166666666666664
2025,January,Perubahan Data,Live Chat,,171,17.017543859649123,2.861111111111111,52,64.44444444444444
2025,January,Perubahan Data,Mobile App,,151,16.211920529801326,2.9,43,62.64
2025,January,Perubahan Data,Social Media,,173,16.21965317919075,3.208,36,63.744
2025,January,Perubahan Data,Walk-in,,160,16.65,3.2413793103448274,54,59.37931034482759
2025,January,Perubahan Data,Website,,162,17.376543209876544,2.8666666666666667,56,61.4
2025,July,Keluhan,Call Center,Agent,6,32.5,4.0,3,64.0
2025,July,Keluhan,Call Center,Harga,5,38.4,3.0,2,84.0
2025,July,Keluhan,Call Center,Informasi,6,31.333333333333332,4.0,2,67.2
2025,July,Keluhan,Call Center,Layanan,7,46.42857142857143,3.0,4,24.0
2025,July,Keluhan,Call Center,Produk,3,26.0,2.0,0,24.0
2025,July,Keluhan,Call Center,Proses Klaim,6,32.833333333333336,3.0,1,36.0
2025,July,Keluhan,Call Center,Proses Pembayaran,3,46.0,,0,
2025,July,Keluhan,Email,Agent,5,39.4,2.0,1,64.0
2025,July,Keluhan,Email,Harga,2,35.5,,1,
2025,July,Keluhan,Email,Informasi,5,28.6,4.0,1,0.0
2025,July,Keluhan,Email,Layanan,8,37.375,1.0,5,24.0
2025,July,Keluhan,Email,Produk,4,40.0,3.5,2,24.0
2025,July,Keluhan,Email,Proses Klaim,4,41.0,2.0,2,72.0
2025,July,Keluhan,Email,Proses Pembayaran,3,33.666666666666664,3.0,0,24.0
2025,July,Keluhan,Live Chat,Agent,3,40.0,4.0,0,84.0
2025,July,Keluhan,Live Chat,Harga,3,24.666666666666668,,2,
2025,July,Keluhan,Live Chat,Informasi,4,36.75,4.0,2,72.0
2025,July,Keluhan,Live Chat,Layanan,8,42.25,3.1666666666666665,2,56.0
2025,July,Keluhan,Live Chat,Produk,4,23.25,3.0,1,72.0
2025,July,Keluhan,Live Chat,Proses Klaim,9,35.0,2.6,1,48.0
2025,July,Keluhan,Live Chat,Proses Pembayaran,6,37.166666666666664,3.3333333333333335,1,48.0
2025,July,Keluhan,Mobile App,Agent,4,41.75,4.0,2,12.0
2025,July,Keluhan,Mobile App,Harga,6,49.666666666666664,3.0,3,40.0
2025,July,Keluhan,Mobile App,Informasi,6,38.166666666666664,3.25,1,42.0
2025,July,Keluhan,Mobile App,Layanan,2,33.0,2.5,2,96.0
2025,July,Keluhan,Mobile App,Produk,7,43.285714285714285,3.8,2,28.8
2025,July,Keluhan,Mobile App,Proses Klaim,12,35.583333333333336,3.6,7,67.2
2025,July,Keluhan,Mobile App,Proses Pembayaran,4,25.0,3.5,0,96.0
2025,July,Keluhan,Social Media,Agent,3,43.0,3.0,1,72.0
2025,July,Keluhan,Social Media,Harga,4,35.25,5.0,0,48.0
2025,July,Keluhan,Social Media,Informasi,6,38.833333333333336,3.0,3,24.0
2025,July,Keluhan,Social Media,Layanan,7,43.857142857142854,2.0,1,72.0
2025,July,Keluhan,Social Media,Produk,15,38.666666666666664,3.0,3,41.142857142857146
2025,July,Keluhan,Social Media,Proses Klaim,1,23.0,,0,
2025,July,Keluhan,Social Media,Proses Pembayaran,9,23.77777777777778,1.5,1,36.0
2025,July,Keluhan,Walk-in,Agent,10,31.9,2.6666666666666665,5,56.0
2025,July,Keluhan,Walk-in,Harga,7,30.142857142857142,2.0,3,96.0
2025,July,Keluhan,Walk-in,Informasi,7,39.285714285714285,2.5,0,78.0
2025,July,Keluhan,Walk-in,Layanan,5,37.2,,0,
2025,July,Keluhan,Walk-in,Produk,7,31.0,,2,
2025,July,Keluhan,Walk-in,Proses Klaim,10,35.4,3.25,4,57.0
2025,July,Keluhan,Walk-in,Proses Pembayaran,7,21.571428571428573,3.0,1,72.0
2025,July,Keluhan,Website,Agent,2,37.0,,0,
2025,July,Keluhan,Website,Harga,6,26.333333333333332,3.0,1,16.0
2025,July,Keluhan,Website,Informasi,2,32.0,1.0,1,96.0
2025,July,Keluhan,Website,Layanan,6,35.666666666666664,2.0,1,67.2
2025,July,Keluhan,Website,Produk,2,29.0,,1,
2025,July,Keluhan,Website,Proses Klaim,9,33.44444444444444,3.2,0,38.4
2025,July,Keluhan,Website,Proses Pembayaran,9,27.11111111111111,2.5,3,66.0
2025,July,Klaim,Call Center,,34,36.05882352941177,2.857142857142857,16,61.714285714285715
2025,July,Klaim,Email,,41,34.97560975609756,3.0,12,66.3529411764706
2025,July,Klaim,Live Chat,,36,37.44444444444444,2.7777777777777777,11,64.0
2025,July,Klaim,Mobile App,,35,36.91428571428571,2.8333333333333335,12,57.333333333333336
2025,July,Klaim,Social Media,,30,35.53333333333333,3.235294117647059,7,80.47058823529412
2025,July,Klaim,Walk-in,,29,35.241379310344826,2.4705882352941178,5,67.76470588235294
2025,July,Klaim,Website,,35,34.371428571428574,2.7222222222222223,8,61.333333333333336
2025,July,Pembatalan Polis,Call Center,,36,12.555555555555555,3.0,11,39.42857142857143
2025,July,Pembatalan Polis,Email,,33,16.696969696969695,3.1875,8,60.0
2025,July,Pembatalan Polis,Live Chat,,48,15.291666666666666,2.555555555555556,18,42.666666666666664
2025,July,Pembatalan Polis,Mobile App,,36,15.722222222222221,2.8181818181818183,10,58.90909090909091
2025,July,Pembatalan Polis,Social Media,,40,16.6,2.857142857142857,10,66.28571428571429
2025,July,Pembatalan Polis,Walk-in,,34,15.558823529411764,3.263157894736842,12,68.21052631578948
2025,July,Pembatalan Polis,Website,,32,17.375,3.0,9,56.72727272727273
2025,July,Pembayaran,Call Center,,42,15.0,2.8095238095238093,10,65.14285714285714
2025,July,Pembayaran,Email,,39,16.025641025641026,3.176470588235294,12,64.94117647058823
2025,July,Pembayaran,Live Chat,,38,15.0,3.5294117647058822,10,48.0
2025,July,Pembayaran,Mobile App,,41,12.829268292682928,3.263157894736842,13,60.63157894736842
2025,July,Pembayaran,Social Media,,41,14.975609756097562,3.25,12,66.0
2025,July,Pembayaran,Walk-in,,41,13.609756097560975,2.6470588235294117,16,60.705882352941174
2025,July,Pembayaran,Website,,28,14.5,2.769230769230769,9,40.61538461538461
2025,July,Permintaan Informasi,Call Center,,26,17.653846153846153,3.4166666666666665,9,48.0
2025,July,Permintaan Informasi,Email,,36,15.86111111111111,3.0625,7,58.5
2025,July,Permintaan Informasi,Live Chat,,29,17.862068965517242,2.4545454545454546,9,67.63636363636364
2025,July,Permintaan Informasi,Mobile App,,43,16.441860465116278,3.1363636363636362,16,56.72727272727273
2025,July,Permintaan Informasi,Social Media,,35,14.885714285714286,3.1875,11,63.0
2025,July,Permintaan Informasi,Walk-in,,34,16.323529411764707,3.111111111111111,13,61.333333333333336
2025,July,Permintaan Informasi,Website,,33,15.545454545454545,3.090909090909091,10,56.72727272727273
2025,July,Pertanyaan,Call Center,,33,18.96969696969697,2.3333333333333335,10,60.0
2025,July,Pertanyaan,Email,,47,18.127659574468087,2.555555555555556,7,46.666666666666664
2025,July,Pertanyaan,Live Chat,,37,16.972972972972972,3.5,19,60.0
2025,July,Pertanyaan,Mobile App,,30,16.433333333333334,2.466666666666667,4,62.4
2025,July,Pertanyaan,Social Media,,38,15.68421052631579,2.9047619047619047,14,62.857142857142854
2025,July,Pertanyaan,Walk-in,,38,15.394736842105264,2.933333333333333,12,54.4
2025,July,Pertanyaan,Website,,42,19.38095238095238,3.2222222222222223,14,69.33333333333333
2025,July,Perubahan Data,Call Center,,36,14.583333333333334,2.8947368421052633,8,60.63157894736842
2025,July,Perubahan Data,Email,,26,13.76923076923077,3.2222222222222223,8,61.333333333333336
2025,July,Perubahan Data,Live Chat,,36,15.86111111111111,2.5714285714285716,9,63.42857142857143
2025,July,Perubahan Data,Mobile App,,26,17.307692307692307,3.2857142857142856,5,58.285714285714285
2025,July,Perubahan Data,Social Media,,48,15.4375,2.6818181818181817,11,49.09090909090909
2025,July,Perubahan Data,Walk-in,,35,14.857142857142858,2.6666666666666665,14,69.33333333333333
2025,July,Perubahan Data,Website,,33,19.242424242424242,3.066666666666667,10,62.4
2025,June,Keluhan,Call Center,Agent,25,35.68,2.75,5,52.5
2025,June,Keluhan,Call Center,Harga,16,39.1875,3.8333333333333335,7,70.0
2025,June,Keluhan,Call Center,Informasi,31,41.12903225806452,2.9523809523809526,12,46.857142857142854
2025,June,Keluhan,Call Center,Layanan,22,33.13636363636363,3.3529411764705883,4,56.470588235294116
2025,June,Keluhan,Call Center,Produk,36,33.888888888888886,2.9615384615384617,14,58.15384615384615
2025,June,Keluhan,Call Center,Proses Klaim,19,36.26315789473684,3.3333333333333335,4,60.0
2025,June,Keluhan,Call Center,Proses Pembayaran,23,35.65217391304348,2.444444444444444,10,56.0
2025,June,Keluhan,Email,Agent,25,35.76,3.473684210526316,5,53.05263157894737
2025,June,Keluhan,Email,Harga,19,36.31578947368421,2.5714285714285716,7,54.857142857142854
2025,June,Keluhan,Email,Informasi,20,39.6,3.230769230769231,5,64.61538461538461
2025,June,Keluhan,Email,Layanan,22,37.31818181818182,2.8666666666666667,6,72.0
2025,June,Keluhan,Email,Produk,22,36.95454545454545,2.923076923076923,7,72.0
