year_actual,month_name,nama_product,jenis_product,kategori_premi,total_registrations,total_premium,total_sum_assured,avg_premium,referral_count
2024,October,Asuransi Pendidikan Soluta,Asuransi Pendidikan,Medium,58,111353807.0,34567842188.0,1919893.2241379311,45
2024,October,Asuransi Pendidikan Tempore,Asuransi Pendidikan,High,69,492403925.0,137566808429.0,7136288.768115942,59
2024,October,Asuransi Pendidikan Voluptas,Asuransi Pendidikan,High,122,917235420.0,273470908671.0,7518323.1147540985,109
2024,October,Asuransi Pendidikan Voluptatem,Asuransi Pendidikan,Low,67,55412656.0,16535827076.0,827054.567164179,54
2024,October,Asuransi Pendidikan Voluptatem,Asuransi Pendidikan,Medium,74,221996740.0,69827318369.0,2999955.945945946,62
2024,October,Asuransi Properti Ab,Asuransi Properti,High,50,450734166.0,138054545613.0,9014683.32,42
2024,October,Asuransi Properti Dolorem,Asuransi Properti,High,62,278795628.0,85663260386.0,4496703.677419355,52
2024,October,Asuransi Properti Eaque,Asuransi Properti,High,52,442147103.0,125799224130.0,8502828.903846154,40
2024,October,Asuransi Properti Eligendi,Asuransi Properti,High,52,372638024.0,115945971408.0,7166115.846153846,46
2024,October,Asuransi Properti Enim,Asuransi Properti,Medium,54,206253238.0,67551338231.0,3819504.407407407,45
2024,October,Asuransi Properti Exercitationem,Asuransi Properti,High,69,359475804.0,102828096207.0,5209794.260869565,64
2024,October,Asuransi Properti Libero,Asuransi Properti,Medium,57,110394705.0,34737980291.0,1936749.2105263157,49
2024,October,Asuransi Properti Molestiae,Asuransi Properti,High,60,401396031.0,125697559432.0,6689933.85,49
2024,October,Asuransi Properti Mollitia,Asuransi Properti,High,54,286357400.0,81870521250.0,5302914.814814814,47
2024,October,Asuransi Properti Placeat,Asuransi Properti,High,57,391711270.0,122590647265.0,6872127.543859649,47
2024,October,Asuransi Properti Quasi,Asuransi Properti,Low,73,15730191.0,4739258000.0,215482.0684931507,66
2024,October,Asuransi Properti Quia,Asuransi Properti,High,59,517407795.0,163219275366.0,8769623.644067796,52
2024,October,Asuransi Properti Quidem,Asuransi Properti,High,59,247913262.0,73316356031.0,4201919.694915255,48
2024,October,Asuransi Properti Quo,Asuransi Properti,High,47,386932950.0,114738487961.0,8232615.957446809,40
2024,October,Asuransi Properti Repudiandae,Asuransi Properti,High,51,255371560.0,80176337441.0,5007285.490196078,48
2024,October,Asuransi Properti Tenetur,Asuransi Properti,High,71,433505674.0,127077811188.0,6105713.718309859,59
2024,October,Asuransi Properti Vel,Asuransi Properti,High,45,198125776.0,61346693898.0,4402795.022222222,38
2024,October,Asuransi Properti Veritatis,Asuransi Properti,Medium,51,63518861.0,16935513705.0,1245467.862745098,47
2024,October,Asuransi Properti Voluptatibus,Asuransi Properti,High,62,460639560.0,143816273837.0,7429670.322580645,56
2024,September,Asuransi Jiwa Aliquid,Asuransi Jiwa,High,50,422278698.0,123566134223.0,8445573.96,42
2024,September,Asuransi Jiwa Animi,Asuransi Jiwa,High,71,607416221.0,178813686853.0,8555158.04225352,58
2024,September,Asuransi Jiwa Animi,Asuransi Jiwa,Medium,39,123247834.0,38867055646.0,3160200.871794872,33
2024,September,Asuransi Jiwa Aperiam,Asuransi Jiwa,High,52,345722584.0,115042789102.0,6648511.230769231,47
2024,September,Asuransi Jiwa Commodi,Asuransi Jiwa,High,45,336679714.0,84443249973.0,7481771.422222222,37
2024,September,Asuransi Jiwa Eligendi,Asuransi Jiwa,High,61,447360499.0,140514973037.0,7333778.672131147,51
2024,September,Asuransi Jiwa Facere,Asuransi Jiwa,Medium,65,218337377.0,74718676508.0,3359036.5692307693,56
2024,September,Asuransi Jiwa Fugiat,Asuransi Jiwa,High,53,220863203.0,69167624985.0,4167230.245283019,44
2024,September,Asuransi Jiwa Nemo,Asuransi Jiwa,Medium,60,115210236.0,31567815862.0,1920170.6,48
2024,September,Asuransi Jiwa Neque,Asuransi Jiwa,Medium,63,195216442.0,51618176275.0,3098673.6825396824,51
2024,September,Asuransi Jiwa Odio,Asuransi Jiwa,High,55,426274026.0,125194020160.0,7750436.836363636,47
2024,September,Asuransi Jiwa Porro,Asuransi Jiwa,High,107,507051627.0,150457539416.0,4738800.252336449,89
2024,September,Asuransi Jiwa Quae,Asuransi Jiwa,Medium,48,118478665.0,33376649529.0,2468305.5208333335,38
2024,September,Asuransi Jiwa Rem,Asuransi Jiwa,Low,41,17305575.0,5021220980.0,422087.1951219512,34
2024,September,Asuransi Jiwa Repellat,Asuransi Jiwa,Medium,72,108884317.0,32223392804.0,1512282.1805555555,60
2024,September,Asuransi Jiwa Tempora,Asuransi Jiwa,High,57,327449276.0,99915654275.0,5744724.140350877,52
2024,September,Asuransi Kendaraan Adipisci,Asuransi Kendaraan,Medium,63,67308893.0,18001912754.0,1068395.126984127,56
2024,September,Asuransi Kendaraan Asperiores,Asuransi Kendaraan,High,55,302938847.0,97487601516.0,5507979.036363636,43
2024,September,Asuransi Kendaraan Beatae,Asuransi Kendaraan,High,61,564162178.0,185071509206.0,9248560.295081967,49
2024,September,Asuransi Kendaraan Deserunt,Asuransi Kendaraan,High,51,466714186.0,149371528706.0,9151258.549019609,43
2024,September,Asuransi Kendaraan Ducimus,Asuransi Kendaraan,High,62,373784741.0,109322762857.0,6028786.145161291,43
2024,September,Asuransi Kendaraan Enim,Asuransi Kendaraan,High,50,387224883.0,113349654718.0,7744497.66,43
2024,September,Asuransi Kendaraan Error,Asuransi Kendaraan,High,65,586986265.0,182724999288.0,9030557.923076924,49
2024,September,Asuransi Kendaraan Expedita,Asuransi Kendaraan,High,50,429969604.0,132600197175.0,8599392.08,39
2024,September,Asuransi Kendaraan Explicabo,Asuransi Kendaraan,Medium,46,153166029.0,51493773372.0,3329696.282608696,40
2024,September,Asuransi Kendaraan Fugit,Asuransi Kendaraan,Low,62,40310840.0,11897266204.0,650174.8387096775,59
2024,September,Asuransi Kendaraan Laborum,Asuransi Kendaraan,High,59,335122242.0,106613321280.0,5680038.0,50
2024,September,Asuransi Kendaraan Minima,Asuransi Kendaraan,High,40,328200295.0,101067768623.0,8205007.375,34
2024,September,Asuransi Kendaraan Molestiae,Asuransi Kendaraan,Medium,57,121790237.0,38457555290.0,2136670.8245614036,47
2024,September,Asuransi Kendaraan Odio,Asuransi Kendaraan,High,50,365900113.0,106960739099.0,7318002.26,43
2024,September,Asuransi Kendaraan Quaerat,Asuransi Kendaraan,Low,47,19681043.0,5837178004.0,418745.59574468085,38
2024,September,Asuransi Kendaraan Quam,Asuransi Kendaraan,Medium,50,149578714.0,41127753554.0,2991574.28,39
2024,September,Asuransi Kendaraan Quasi,Asuransi Kendaraan,High,52,371780437.0,116202656565.0,7149623.788461538,38
2024,September,Asuransi Kendaraan Qui,Asuransi Kendaraan,Low,58,46795888.0,15150274226.0,806825.6551724138,45
2024,September,Asuransi Kendaraan Rem,Asuransi Kendaraan,High,52,277738586.0,73636557273.0,5341126.653846154,47
2024,September,Asuransi Kendaraan Sequi,Asuransi Kendaraan,High,49,357389418.0,106904115987.0,7293661.591836735,42
2024,September,Asuransi Kendaraan Sit,Asuransi Kendaraan,Low,58,14093635.0,4440165864.0,242993.7068965517,47
2024,September,Asuransi Kendaraan Vitae,Asuransi Kendaraan,High,40,373517893.0,120610662572.0,9337947.325,36
2024,September,Asuransi Kendaraan Voluptatum,Asuransi Kendaraan,Medium,51,71482044.0,19510149235.0,1401608.705882353,43
2024,September,Asuransi Kesehatan A,Asuransi Kesehatan,Medium,59,157291074.0,46678839372.0,2665950.406779661,54
2024,September,Asuransi Kesehatan Asperiores,Asuransi Kesehatan,Medium,66,81708531.0,24257272711.0,1238008.0454545454,55
2024,September,Asuransi Kesehatan Doloribus,Asuransi Kesehatan,High,56,287551898.0,84336803310.0,5134855.321428572,48
2024,September,Asuransi Kesehatan Iure,Asuransi Kesehatan,Medium,44,123706406.0,35873734394.0,2811509.227272727,40
2024,September,Asuransi Kesehatan Libero,Asuransi Kesehatan,High,57,325430000.0,93034204595.0,5709298.245614035,49
2024,September,Asuransi Kesehatan Nesciunt,Asuransi Kesehatan,High,65,409613753.0,132512665566.0,6301750.046153846,59
2024,September,Asuransi Kesehatan Nulla,Asuransi Kesehatan,High,48,367544304.0,112221636828.0,7657173.0,38
2024,September,Asuransi Kesehatan Numquam,Asuransi Kesehatan,High,58,408895620.0,119063130693.0,7049924.482758621,51
2024,September,Asuransi Kesehatan Officiis,Asuransi Kesehatan,High,59,473350103.0,141545734122.0,8022883.101694915,49
2024,September,Asuransi Kesehatan Pariatur,Asuransi Kesehatan,High,61,483111714.0,138751023912.0,7919864.163934426,49
2024,September,Asuransi Kesehatan Perspiciatis,Asuransi Kesehatan,Low,60,46645245.0,13427965903.0,777420.75,48
2024,September,Asuransi Kesehatan Placeat,Asuransi Kesehatan,Medium,58,138490189.0,44691647991.0,2387761.879310345,49
2024,September,Asuransi Kesehatan Quia,Asuransi Kesehatan,High,54,260345542.0,75963710341.0,4821213.740740741,44
2024,September,Asuransi Kesehatan Repellat,Asuransi Kesehatan,High,75,697926954.0,203853841043.0,9305692.72,67
2024,September,Asuransi Kesehatan Suscipit,Asuransi Kesehatan,High,62,465896802.0,130325928586.0,7514464.548387097,44
2024,September,Asuransi Kesehatan Ullam,Asuransi Kesehatan,High,59,420658119.0,125009443113.0,7129798.627118644,48
2024,September,Asuransi Pendidikan Aut,Asuransi Pendidikan,Medium,52,102517515.0,30299077172.0,1971490.673076923,47
2024,September,Asuransi Pendidikan Blanditiis,Asuransi Pendidikan,High,49,326906565.0,101372696200.0,6671562.551020408,32
2024,September,Asuransi Pendidikan Consequuntur,Asuransi Pendidikan,Medium,64,74746450.0,23567135612.0,1167913.28125,52
2024,September,Asuransi Pendidikan Corrupti,Asuransi Pendidikan,High,55,314502957.0,96507218462.0,5718235.581818182,41
2024,September,Asuransi Pendidikan Corrupti,Asuransi Pendidikan,Medium,62,161505925.0,46671608787.0,2604934.2741935486,55
2024,September,Asuransi Pendidikan Dolores,Asuransi Pendidikan,Low,54,17223908.0,4831321600.0,318961.25925925927,48
2024,September,Asuransi Pendidikan Earum,Asuransi Pendidikan,High,52,456181575.0,146635316601.0,8772722.596153846,46
2024,September,Asuransi Pendidikan Enim,Asuransi Pendidikan,High,54,385322987.0,118927607169.0,7135610.87037037,44
2024,September,Asuransi Pendidikan Ipsa,Asuransi Pendidikan,High,53,453134286.0,129339125188.0,8549703.509433962,49
2024,September,Asuransi Pendidikan Ipsum,Asuransi Pendidikan,Medium,50,183736334.0,54514899084.0,3674726.68,39
2024,September,Asuransi Pendidikan Mollitia,Asuransi Pendidikan,Medium,52,66025295.0,19602058008.0,1269717.2115384615,44
2024,September,Asuransi Pendidikan Nesciunt,Asuransi Pendidikan,Medium,50,88528148.0,26285803353.0,1770562.96,43
2024,September,Asuransi Pendidikan Nostrum,Asuransi Pendidikan,Medium,52,97723084.0,27446950627.0,1879290.076923077,44
2024,September,Asuransi Pendidikan Numquam,Asuransi Pendidikan,High,51,315513458.0,89301407260.0,6186538.392156863,43
2024,September,Asuransi Pendidikan Omnis,Asuransi Pendidikan,Medium,51,132140345.0,35517681540.0,2590987.156862745,44
2024,September,Asuransi Pendidikan Pariatur,Asuransi Pendidikan,High,53,351580758.0,98722262803.0,6633599.20754717,43
2024,September,Asuransi Pendidikan Quis,Asuransi Pendidikan,Medium,47,63753110.0,19427913272.0,1356449.1489361702,37
2024,September,Asuransi Pendidikan Quo,Asuransi Pendidikan,High,51,401993012.0,116471878310.0,7882215.9215686275,39
2024,September,Asuransi Pendidikan Rem,Asuransi Pendidikan,High,62,449565033.0,132812968826.0,7251048.919354838,49
2024,September,Asuransi Pendidikan Soluta,Asuransi Pendidikan,Medium,53,111562731.0,31883859799.0,2104957.1886792453,43
2024,September,Asuransi Pendidikan Tempore,Asuransi Pendidikan,High,56,345993881.0,86727922320.0,6178462.160714285,46
2024,September,Asuransi Pendidikan Voluptas,Asuransi Pendidikan,High,98,647105429.0,192754912528.0,6603116.62244898,82
2024,September,Asuransi Pendidikan Voluptatem,Asuransi Pendidikan,Low,70,55096524.0,16305279652.0,787093.2,56
2024,September,Asuransi Pendidikan Voluptatem,Asuransi Pendidikan,Medium,53,162933386.0,49163967792.0,3074214.830188679,43
2024,September,Asuransi Properti Ab,Asuransi Properti,High,43,394513561.0,123634444731.0,9174733.976744186,34
2024,September,Asuransi Properti Dolorem,Asuransi Properti,High,49,221576596.0,68538049143.0,4521971.346938776,38
2024,September,Asuransi Properti Eaque,Asuransi Properti,High,70,654377728.0,192081142260.0,9348253.257142857,55
2024,September,Asuransi Properti Eligendi,Asuransi Properti,High,58,410539772.0,122859476652.0,7078271.931034483,46
2024,September,Asuransi Properti Enim,Asuransi Properti,Medium,54,178299490.0,52460097884.0,3301842.407407407,44
2024,September,Asuransi Properti Exercitationem,Asuransi Properti,High,50,261461028.0,74509508184.0,5229220.56,45
2024,September,Asuransi Properti Libero,Asuransi Properti,Medium,54,112262082.0,34287064512.0,2078927.4444444445,44
2024,September,Asuransi Properti Molestiae,Asuransi Properti,High,55,397723609.0,121569386493.0,7231338.345454546,49
2024,September,Asuransi Properti Mollitia,Asuransi Properti,High,45,198307725.0,57888350275.0,4406838.333333333,40
2024,September,Asuransi Properti Placeat,Asuransi Properti,High,50,391354525.0,115077139732.0,7827090.5,37
2024,September,Asuransi Properti Quasi,Asuransi Properti,Low,48,11090703.0,3553604964.0,231056.3125,37
2024,September,Asuransi Properti Quia,Asuransi Properti,High,72,636240508.0,184980458261.0,8836673.722222222,63
2024,September,Asuransi Properti Quidem,Asuransi Properti,High,51,216182187.0,70667153865.0,4238866.411764706,43
2024,September,Asuransi Properti Quo,Asuransi Properti,High,60,546478461.0,147005514921.0,9107974.35,47
2024,September,Asuransi Properti Repudiandae,Asuransi Properti,High,53,267065889.0,79334889488.0,5038979.037735849,46
2024,September,Asuransi Properti Tenetur,Asuransi Properti,High,53,345871554.0,106943287906.0,6525878.377358491,43
2024,September,Asuransi Properti Vel,Asuransi Properti,High,51,210643521.0,62154088859.0,4130265.117647059,43
2024,September,Asuransi Properti Veritatis,Asuransi Properti,Medium,54,72364146.0,19873680016.0,1340076.7777777778,40
2024,September,Asuransi Properti Voluptatibus,Asuransi Properti,High,48,362327505.0,113213077138.0,7548489.6875,44
2025,April,Asuransi Jiwa Aliquid,Asuransi Jiwa,High,58,495614274.0,145247102695.0,8545073.689655172,49
2025,April,Asuransi Jiwa Animi,Asuransi Jiwa,High,55,472385647.0,150745035975.0,8588829.945454545,46
2025,April,Asuransi Jiwa Animi,Asuransi Jiwa,Medium,47,155206836.0,47089854693.0,3302273.1063829786,42
2025,April,Asuransi Jiwa Aperiam,Asuransi Jiwa,High,69,460144474.0,142806243429.0,6668760.492753623,59
2025,April,Asuransi Jiwa Commodi,Asuransi Jiwa,High,51,391343582.0,111380940745.0,7673403.568627451,46
2025,April,Asuransi Jiwa Eligendi,Asuransi Jiwa,High,58,386525399.0,101977053317.0,6664231.017241379,51
2025,April,Asuransi Jiwa Facere,Asuransi Jiwa,Medium,69,247536944.0,76858722153.0,3587491.9420289854,60
2025,April,Asuransi Jiwa Fugiat,Asuransi Jiwa,High,49,202476400.0,58946996881.0,4132171.4285714286,44
2025,April,Asuransi Jiwa Nemo,Asuransi Jiwa,Medium,49,93505448.0,28918391442.0,1908274.448979592,40
2025,April,Asuransi Jiwa Neque,Asuransi Jiwa,Medium,49,140524850.0,40806592825.0,2867854.0816326533,32
2025,April,Asuransi Jiwa Odio,Asuransi Jiwa,High,69,509693602.0,150349194507.0,7386863.797101449,59
2025,April,Asuransi Jiwa Porro,Asuransi Jiwa,High,114,566606564.0,177991579106.0,4970233.01754386,101
2025,April,Asuransi Jiwa Quae,Asuransi Jiwa,Medium,52,137207255.0,37243152789.0,2638601.0576923075,44
2025,April,Asuransi Jiwa Rem,Asuransi Jiwa,Low,69,28826416.0,8639060922.0,417774.14492753625,61
2025,April,Asuransi Jiwa Repellat,Asuransi Jiwa,Medium,47,73513776.0,22192770235.0,1564122.8936170214,38
2025,April,Asuransi Jiwa Tempora,Asuransi Jiwa,High,65,365539067.0,95243819053.0,5623677.953846154,57
2025,April,Asuransi Kendaraan Adipisci,Asuransi Kendaraan,Medium,52,58500013.0,18125350056.0,1125000.25,40
2025,April,Asuransi Kendaraan Asperiores,Asuransi Kendaraan,High,61,320551569.0,93572586510.0,5254943.75409836,44
2025,April,Asuransi Kendaraan Beatae,Asuransi Kendaraan,High,65,618727090.0,203381446954.0,9518878.307692308,51
2025,April,Asuransi Kendaraan Deserunt,Asuransi Kendaraan,High,67,567561974.0,166834613888.0,8471074.23880597,57
2025,April,Asuransi Kendaraan Ducimus,Asuransi Kendaraan,High,60,360581243.0,107257987265.0,6009687.383333334,47
2025,April,Asuransi Kendaraan Enim,Asuransi Kendaraan,High,55,418102727.0,120882597531.0,7601867.763636364,45
2025,April,Asuransi Kendaraan Error,Asuransi Kendaraan,High,63,553121672.0,158268383003.0,8779709.07936508,53
2025,April,Asuransi Kendaraan Expedita,Asuransi Kendaraan,High,61,479892853.0,145041430633.0,7867095.950819672,50
2025,April,Asuransi Kendaraan Explicabo,Asuransi Kendaraan,Medium,60,203011833.0,57212290501.0,3383530.55,47
2025,April,Asuransi Kendaraan Fugit,Asuransi Kendaraan,Low,61,42210671.0,12049390498.0,691978.2131147541,48
2025,April,Asuransi Kendaraan Laborum,Asuransi Kendaraan,High,51,315641935.0,93169165479.0,6189057.549019608,43
2025,April,Asuransi Kendaraan Minima,Asuransi Kendaraan,High,49,406802885.0,127577528133.0,8302099.693877551,40
2025,April,Asuransi Kendaraan Molestiae,Asuransi Kendaraan,Medium,51,98571617.0,28575668643.0,1932776.8039215687,45
2025,April,Asuransi Kendaraan Odio,Asuransi Kendaraan,High,61,470384928.0,144375247061.0,7711228.327868853,52
2025,April,Asuransi Kendaraan Quaerat,Asuransi Kendaraan,Low,63,27961764.0,8437165493.0,443837.5238095238,56
2025,April,Asuransi Kendaraan Quam,Asuransi Kendaraan,Medium,48,119723892.0,38298400267.0,2494247.75,41
2025,April,Asuransi Kendaraan Quasi,Asuransi Kendaraan,High,48,316562122.0,95958113247.0,6595044.208333333,38
2025,April,Asuransi Kendaraan Qui,Asuransi Kendaraan,Low,58,45316015.0,14117484600.0,781310.6034482758,52
2025,April,Asuransi Kendaraan Rem,Asuransi Kendaraan,High,55,279682754.0,75359647544.0,5085140.981818181,43
2025,April,Asuransi Kendaraan Sequi,Asuransi Kendaraan,High,55,404039808.0,126713137271.0,7346178.327272727,44
2025,April,Asuransi Kendaraan Sit,Asuransi Kendaraan,Low,66,16225330.0,4374232548.0,245838.33333333334,57
2025,April,Asuransi Kendaraan Vitae,Asuransi Kendaraan,High,54,497199313.0,150321909207.0,9207394.685185185,36
2025,April,Asuransi Kendaraan Voluptatum,Asuransi Kendaraan,Medium,34,46674457.0,15489661275.0,1372778.1470588236,27
2025,April,Asuransi Kesehatan A,Asuransi Kesehatan,Medium,60,167709618.0,50302466856.0,2795160.3,46
2025,April,Asuransi Kesehatan Asperiores,Asuransi Kesehatan,Medium,48,56646129.0,17267419830.0,1180127.6875,41
2025,April,Asuransi Kesehatan Doloribus,Asuransi Kesehatan,High,51,233619937.0,67750808997.0,4580783.0784313725,40
2025,April,Asuransi Kesehatan Iure,Asuransi Kesehatan,Medium,58,181296641.0,60494206654.0,3125804.1551724137,49
2025,April,Asuransi Kesehatan Libero,Asuransi Kesehatan,High,45,286961632.0,87229513521.0,6376925.155555556,39
2025,April,Asuransi Kesehatan Nesciunt,Asuransi Kesehatan,High,71,445459311.0,138449455155.0,6274074.802816901,59
2025,April,Asuransi Kesehatan Nulla,Asuransi Kesehatan,High,53,348259572.0,100246952652.0,6570935.320754717,49
2025,April,Asuransi Kesehatan Numquam,Asuransi Kesehatan,High,61,391406499.0,129246345702.0,6416499.983606557,51
2025,April,Asuransi Kesehatan Officiis,Asuransi Kesehatan,High,51,347685483.0,105600434302.0,6817362.411764706,47
2025,April,Asuransi Kesehatan Pariatur,Asuransi Kesehatan,High,41,327795903.0,87836324133.0,7995022.024390244,36
2025,April,Asuransi Kesehatan Perspiciatis,Asuransi Kesehatan,Low,63,49104800.0,14362553919.0,779441.2698412698,53
2025,April,Asuransi Kesehatan Placeat,Asuransi Kesehatan,Medium,70,193212763.0,60680041535.0,2760182.3285714285,60
2025,April,Asuransi Kesehatan Quia,Asuransi Kesehatan,High,49,236474317.0,77650112967.0,4826006.469387755,40
2025,April,Asuransi Kesehatan Repellat,Asuransi Kesehatan,High,60,471447340.0,131780631662.0,7857455.666666667,54
2025,April,Asuransi Kesehatan Suscipit,Asuransi Kesehatan,High,53,415434428.0,119731959327.0,7838385.433962264,46
2025,April,Asuransi Kesehatan Ullam,Asuransi Kesehatan,High,51,399015281.0,107748293655.0,7823829.039215687,43
2025,April,Asuransi Pendidikan Aut,Asuransi Pendidikan,Medium,61,108410400.0,29415424630.0,1777219.6721311475,49
2025,April,Asuransi Pendidikan Blanditiis,Asuransi Pendidikan,High,55,335903991.0,110853653378.0,6107345.290909091,50
2025,April,Asuransi Pendidikan Consequuntur,Asuransi Pendidikan,Medium,61,66307332.0,19167101084.0,1087005.4426229508,49
2025,April,Asuransi Pendidikan Corrupti,Asuransi Pendidikan,High,64,372790430.0,112132312467.0,5824850.46875,52
2025,April,Asuransi Pendidikan Corrupti,Asuransi Pendidikan,Medium,51,148227517.0,45133044597.0,2906421.901960784,42
2025,April,Asuransi Pendidikan Dolores,Asuransi Pendidikan,Low,67,19889146.0,6262585218.0,296852.9253731343,57
2025,April,Asuransi Pendidikan Earum,Asuransi Pendidikan,High,43,380795638.0,112793795306.0,8855712.511627907,34
2025,April,Asuransi Pendidikan Enim,Asuransi Pendidikan,High,73,548793350.0,170328818996.0,7517717.123287671,58
2025,April,Asuransi Pendidikan Ipsa,Asuransi Pendidikan,High,53,479463190.0,140655472976.0,9046475.283018868,45
2025,April,Asuransi Pendidikan Ipsum,Asuransi Pendidikan,Medium,57,193699090.0,59844977390.0,3398229.649122807,48
2025,April,Asuransi Pendidikan Mollitia,Asuransi Pendidikan,Medium,45,63097037.0,20098816572.0,1402156.3777777778,37
2025,April,Asuransi Pendidikan Nesciunt,Asuransi Pendidikan,Medium,51,98148554.0,28970509529.0,1924481.450980392,41
2025,April,Asuransi Pendidikan Nostrum,Asuransi Pendidikan,Medium,52,107810630.0,30345123494.0,2073281.3461538462,45
2025,April,Asuransi Pendidikan Numquam,Asuransi Pendidikan,High,49,356426197.0,103571977540.0,7274004.020408163,44
2025,April,Asuransi Pendidikan Omnis,Asuransi Pendidikan,Medium,51,127347690.0,38807496865.0,2497013.529411765,45
2025,April,Asuransi Pendidikan Pariatur,Asuransi Pendidikan,High,52,329124502.0,108599155774.0,6329317.346153846,44
2025,April,Asuransi Pendidikan Quis,Asuransi Pendidikan,Medium,58,75370342.0,21875183035.0,1299488.6551724137,50
2025,April,Asuransi Pendidikan Quo,Asuransi Pendidikan,High,49,406220072.0,134127868518.0,8290205.551020408,45
2025,April,Asuransi Pendidikan Rem,Asuransi Pendidikan,High,55,363095818.0,112500938792.0,6601742.1454545455,46
2025,April,Asuransi Pendidikan Soluta,Asuransi Pendidikan,Medium,55,111771649.0,35124297950.0,2032211.8,41
2025,April,Asuransi Pendidikan Tempore,Asuransi Pendidikan,High,58,403902333.0,125047656702.0,6963833.327586207,46
2025,April,Asuransi Pendidikan Voluptas,Asuransi Pendidikan,High,118,834752484.0,260154864008.0,7074173.593220339,102
2025,April,Asuransi Pendidikan Voluptatem,Asuransi Pendidikan,Low,50,47825592.0,14946788611.0,956511.84,40
2025,April,Asuransi Pendidikan Voluptatem,Asuransi Pendidikan,Medium,45,142057551.0,40947541534.0,3156834.466666667,38
2025,April,Asuransi Properti Ab,Asuransi Properti,High,63,569960624.0,164139452997.0,9046994.031746032,51
2025,April,Asuransi Properti Dolorem,Asuransi Properti,High,55,263490126.0,80393221985.0,4790729.5636363635,45
2025,April,Asuransi Properti Eaque,Asuransi Properti,High,59,514802632.0,160528566889.0,8725468.338983051,54
2025,April,Asuransi Properti Eligendi,Asuransi Properti,High,62,476586397.0,143971129404.0,7686877.370967742,54
2025,April,Asuransi Properti Enim,Asuransi Properti,Medium,59,219285721.0,71546644952.0,3716707.13559322,52
2025,April,Asuransi Properti Exercitationem,Asuransi Properti,High,64,321329512.0,95516723729.0,5020773.625,57
2025,April,Asuransi Properti Libero,Asuransi Properti,Medium,51,107868265.0,32495704103.0,2115064.0196078434,43
2025,April,Asuransi Properti Molestiae,Asuransi Properti,High,56,372751119.0,101398592180.0,6656269.982142857,42
2025,April,Asuransi Properti Mollitia,Asuransi Properti,High,74,384074250.0,123380586875.0,5190192.567567567,64
2025,April,Asuransi Properti Placeat,Asuransi Properti,High,59,387787021.0,113764300465.0,6572661.372881356,54
2025,April,Asuransi Properti Quasi,Asuransi Properti,Low,63,14922259.0,4514762963.0,236861.25396825396,55
2025,April,Asuransi Properti Quia,Asuransi Properti,High,52,480879454.0,152792051529.0,9247681.807692308,43
2025,April,Asuransi Properti Quidem,Asuransi Properti,High,53,237184050.0,79346629568.0,4475170.754716981,40
2025,April,Asuransi Properti Quo,Asuransi Properti,High,57,505773302.0,144446704359.0,8873215.824561404,50
2025,April,Asuransi Properti Repudiandae,Asuransi Properti,High,64,337231879.0,97049898133.0,5269248.109375,51
2025,April,Asuransi Properti Tenetur,Asuransi Properti,High,43,280562475.0,81800957536.0,6524708.720930233,39
2025,April,Asuransi Properti Vel,Asuransi Properti,High,53,214312517.0,64679437293.0,4043632.396226415,49
2025,April,Asuransi Properti Veritatis,Asuransi Properti,Medium,65,81696957.0,22037570620.0,1256876.2615384615,56
2025,April,Asuransi Properti Voluptatibus,Asuransi Properti,High,56,448746978.0,134243136918.0,8013338.892857143,41
2025,February,Asuransi Jiwa Aliquid,Asuransi Jiwa,High,54,537794220.0,141119220389.0,9959152.222222222,43
2025,February,Asuransi Jiwa Animi,Asuransi Jiwa,High,57,475927430.0,134141587806.0,8349604.03508772,47
2025,February,Asuransi Jiwa Animi,Asuransi Jiwa,Medium,61,185741915.0,55021067364.0,3044949.426229508,53
2025,February,Asuransi Jiwa Aperiam,Asuransi Jiwa,High,54,352040357.0,101518542607.0,6519265.87037037,45
2025,February,Asuransi Jiwa Commodi,Asuransi Jiwa,High,49,375192894.0,122159661312.0,7656997.8367346935,42
2025,February,Asuransi Jiwa Eligendi,Asuransi Jiwa,High,45,364268668.0,109041714182.0,8094859.288888888,39
2025,February,Asuransi Jiwa Facere,Asuransi Jiwa,Medium,35,128101312.0,34722429015.0,3660037.4857142856,32
2025,February,Asuransi Jiwa Fugiat,Asuransi Jiwa,High,69,267384035.0,80473296254.0,3875130.9420289854,56
2025,February,Asuransi Jiwa Nemo,Asuransi Jiwa,Medium,49,99163094.0,27939618598.0,2023736.612244898,43
2025,February,Asuransi Jiwa Neque,Asuransi Jiwa,Medium,57,171356654.0,53037214035.0,3006257.0877192984,44
2025,February,Asuransi Jiwa Odio,Asuransi Jiwa,High,53,424605643.0,130152897095.0,8011427.226415094,44
2025,February,Asuransi Jiwa Porro,Asuransi Jiwa,High,118,581126974.0,176916861302.0,4924804.864406779,99
2025,February,Asuransi Jiwa Quae,Asuransi Jiwa,Medium,44,108978658.0,35435165545.0,2476787.6818181816,37
2025,February,Asuransi Jiwa Rem,Asuransi Jiwa,Low,50,22847253.0,7841496972.0,456945.06,45
2025,February,Asuransi Jiwa Repellat,Asuransi Jiwa,Medium,43,64446327.0,19395649378.0,1498751.7906976745,37
2025,February,Asuransi Jiwa Tempora,Asuransi Jiwa,High,56,322534468.0,102167866507.0,5759544.071428572,50
