year_actual,month_name,claim_type,nama_product,jenis_product,total_claims,total_claim_amount,total_approved_amount,avg_processing_days,rejected_claims,rejection_rate
2025,February,Education Protection,Asuransi Pendidikan Odit,Asuransi Pendidikan,26,15607370292.0,8483454530.0,15.846153846153847,2,7.6923076923076925
2025,February,Education Protection,Asuransi Pendidikan Praesentium,Asuransi Pendidikan,15,18323601563.0,12799819357.0,18.666666666666668,1,6.666666666666667
2025,February,Education Protection,Asuransi Pendidikan Quasi,Asuransi Pendidikan,18,16808745729.0,9800535260.0,17.0,3,16.666666666666664
2025,February,Education Protection,Asuransi Pendidikan Qui,Asuransi Pendidikan,18,10663377478.0,5048698604.0,12.5,4,22.22222222222222
2025,February,Education Protection,Asuransi Pendidikan Quod,Asuransi Pendidikan,28,42925456860.0,31849743773.0,14.357142857142858,0,0.0
2025,February,Education Protection,Asuransi Pendidikan Recusandae,Asuransi Pendidikan,24,8362294181.0,6692620213.0,18.0,0,0.0
2025,February,Education Protection,Asuransi Pendidikan Similique,Asuransi Pendidikan,22,6200606460.0,3504421886.0,17.772727272727273,1,4.545454545454546
2025,February,Education Protection,Asuransi Pendidikan Sunt,Asuransi Pendidikan,21,25660138213.0,15592613778.0,16.523809523809526,1,4.761904761904762
2025,February,Education Protection,Asuransi Pendidikan Suscipit,Asuransi Pendidikan,21,4876335570.0,3405461036.0,16.571428571428573,1,4.761904761904762
2025,February,Education Protection,Asuransi Pendidikan Veritatis,Asuransi Pendidikan,25,16060397410.0,4305092314.0,15.88,5,20.0
2025,February,Education Protection,Asuransi Pendidikan Voluptatem,Asuransi Pendidikan,24,28647713206.0,17828347493.0,15.166666666666666,0,0.0
2025,February,Fire Damage,Asuransi Properti Aspernatur,Asuransi Properti,19,23253231265.0,13754081541.0,11.368421052631579,2,10.526315789473683
2025,February,Fire Damage,Asuransi Properti Eligendi,Asuransi Properti,12,526447390.0,94756430.0,13.0,1,8.333333333333332
2025,February,Fire Damage,Asuransi Properti Error,Asuransi Properti,12,29395829483.0,19736739986.0,16.833333333333332,0,0.0
2025,February,Fire Damage,Asuransi Properti Eum,Asuransi Properti,11,13000723010.0,5345038196.0,20.09090909090909,1,9.090909090909092
2025,February,Fire Damage,Asuransi Properti Fugit,Asuransi Properti,22,10631924807.0,7125788247.0,12.545454545454545,2,9.090909090909092
2025,February,Fire Damage,Asuransi Properti Hic,Asuransi Properti,12,4292980456.0,2678353257.0,14.166666666666666,1,8.333333333333332
2025,February,Fire Damage,Asuransi Properti Illo,Asuransi Properti,11,8520916855.0,4071152919.0,19.272727272727273,2,18.181818181818183
2025,February,Fire Damage,Asuransi Properti Quidem,Asuransi Properti,11,13744325378.0,11818557096.0,15.181818181818182,2,18.181818181818183
2025,February,Fire Damage,Asuransi Properti Quod,Asuransi Properti,12,8984801399.0,6989719311.0,15.833333333333334,1,8.333333333333332
2025,February,Fire Damage,Asuransi Properti Sapiente,Asuransi Properti,13,9806881922.0,6051670572.0,16.923076923076923,2,15.384615384615385
2025,February,Fire Damage,Asuransi Properti Soluta,Asuransi Properti,12,8095001199.0,4158859233.0,19.75,2,16.666666666666664
2025,February,Fire Damage,Asuransi Properti Suscipit,Asuransi Properti,20,2781268271.0,1639376078.0,13.9,1,5.0
2025,February,Fire Damage,Asuransi Properti Ullam,Asuransi Properti,15,6503590042.0,4218551069.0,13.266666666666667,2,13.333333333333334
2025,February,Hospital Cash,Asuransi Kesehatan Adipisci,Asuransi Kesehatan,16,22168489093.0,14498337140.0,16.5625,1,6.25
2025,February,Hospital Cash,Asuransi Kesehatan Animi,Asuransi Kesehatan,11,11053908217.0,9999873946.0,17.454545454545453,0,0.0
2025,February,Hospital Cash,Asuransi Kesehatan Aut,Asuransi Kesehatan,20,26220357649.0,21472774316.0,16.5,0,0.0
2025,February,Hospital Cash,Asuransi Kesehatan Blanditiis,Asuransi Kesehatan,20,22589816803.0,15777347271.0,18.15,3,15.0
2025,February,Hospital Cash,Asuransi Kesehatan Cupiditate,Asuransi Kesehatan,13,6643425019.0,2538797154.0,16.76923076923077,1,7.6923076923076925
2025,February,Hospital Cash,Asuransi Kesehatan Distinctio,Asuransi Kesehatan,17,16749865554.0,8523336193.0,15.882352941176471,2,11.76470588235294
2025,February,Hospital Cash,Asuransi Kesehatan Eaque,Asuransi Kesehatan,13,16644181943.0,9812854660.0,17.53846153846154,1,7.6923076923076925
2025,February,Hospital Cash,Asuransi Kesehatan Eligendi,Asuransi Kesehatan,10,6934882420.0,2423922910.0,16.1,1,10.0
2025,February,Hospital Cash,Asuransi Kesehatan Eum,Asuransi Kesehatan,11,11647077824.0,5738530335.0,12.272727272727273,3,27.27272727272727
2025,February,Hospital Cash,Asuransi Kesehatan Ex,Asuransi Kesehatan,32,38404958473.0,24016105092.0,15.21875,4,12.5
2025,February,Hospital Cash,Asuransi Kesehatan Excepturi,Asuransi Kesehatan,20,21281341192.0,14844318381.0,15.6,0,0.0
2025,February,Hospital Cash,Asuransi Kesehatan Officia,Asuransi Kesehatan,17,5930776188.0,2908827464.0,15.705882352941176,2,11.76470588235294
2025,February,Hospital Cash,Asuransi Kesehatan Officiis,Asuransi Kesehatan,43,38986405826.0,16923614313.0,17.25581395348837,4,9.30232558139535
2025,February,Hospital Cash,Asuransi Kesehatan Optio,Asuransi Kesehatan,12,3734553004.0,2632888895.0,14.416666666666666,1,8.333333333333332
2025,February,Hospital Cash,Asuransi Kesehatan Soluta,Asuransi Kesehatan,18,5983749130.0,4078778174.0,13.333333333333334,0,0.0
2025,February,Hospital Cash,Asuransi Kesehatan Suscipit,Asuransi Kesehatan,16,4291311701.0,1167879685.0,17.1875,0,0.0
2025,February,Hospital Cash,Asuransi Kesehatan Veniam,Asuransi Kesehatan,14,9918625964.0,6035799900.0,17.5,1,7.142857142857142
2025,February,Medical Reimbursement,Asuransi Kesehatan Adipisci,Asuransi Kesehatan,15,14955437521.0,9051148537.0,14.0,1,6.666666666666667
2025,February,Medical Reimbursement,Asuransi Kesehatan Animi,Asuransi Kesehatan,14,11496787566.0,7641561532.0,14.214285714285714,0,0.0
2025,February,Medical Reimbursement,Asuransi Kesehatan Aut,Asuransi Kesehatan,16,18491627179.0,11086083934.0,8.0,2,12.5
2025,February,Medical Reimbursement,Asuransi Kesehatan Blanditiis,Asuransi Kesehatan,13,13431779151.0,9571472239.0,15.0,0,0.0
2025,February,Medical Reimbursement,Asuransi Kesehatan Cupiditate,Asuransi Kesehatan,14,7158754984.0,4613132206.0,13.785714285714286,1,7.142857142857142
2025,February,Medical Reimbursement,Asuransi Kesehatan Distinctio,Asuransi Kesehatan,18,26276339553.0,17531353743.0,15.222222222222221,1,5.555555555555555
2025,February,Medical Reimbursement,Asuransi Kesehatan Eaque,Asuransi Kesehatan,10,12697991002.0,7194640750.0,15.4,0,0.0
2025,February,Medical Reimbursement,Asuransi Kesehatan Eligendi,Asuransi Kesehatan,10,5426011433.0,1747595293.0,14.0,2,20.0
2025,February,Medical Reimbursement,Asuransi Kesehatan Eum,Asuransi Kesehatan,13,20744220979.0,14563412684.0,12.692307692307692,0,0.0
2025,February,Medical Reimbursement,Asuransi Kesehatan Ex,Asuransi Kesehatan,38,45747563482.0,23316582532.0,16.63157894736842,6,15.789473684210526
2025,February,Medical Reimbursement,Asuransi Kesehatan Excepturi,Asuransi Kesehatan,19,16526926612.0,15084647244.0,14.631578947368421,2,10.526315789473683
2025,February,Medical Reimbursement,Asuransi Kesehatan Officia,Asuransi Kesehatan,11,3238501110.0,3013744013.0,11.0,0,0.0
2025,February,Medical Reimbursement,Asuransi Kesehatan Officiis,Asuransi Kesehatan,42,50037896675.0,35271428014.0,14.357142857142858,4,9.523809523809524
2025,February,Medical Reimbursement,Asuransi Kesehatan Optio,Asuransi Kesehatan,24,8824163891.0,7137221602.0,14.541666666666666,2,8.333333333333332
2025,February,Medical Reimbursement,Asuransi Kesehatan Soluta,Asuransi Kesehatan,16,7197209191.0,4867741480.0,12.9375,3,18.75
2025,February,Medical Reimbursement,Asuransi Kesehatan Suscipit,Asuransi Kesehatan,16,9615882415.0,5576003092.0,15.5625,2,12.5
2025,February,Medical Reimbursement,Asuransi Kesehatan Veniam,Asuransi Kesehatan,9,6521820722.0,4663807709.0,16.666666666666668,2,22.22222222222222
2025,February,Natural Disaster,Asuransi Properti Aspernatur,Asuransi Properti,13,16669429333.0,14540144596.0,20.384615384615383,1,7.6923076923076925
2025,February,Natural Disaster,Asuransi Properti Eligendi,Asuransi Properti,10,279944190.0,74441651.0,18.8,3,30.0
2025,February,Natural Disaster,Asuransi Properti Error,Asuransi Properti,15,28234774321.0,10764313608.0,12.466666666666667,2,13.333333333333334
2025,February,Natural Disaster,Asuransi Properti Eum,Asuransi Properti,15,20637104271.0,12953527310.0,16.533333333333335,1,6.666666666666667
2025,February,Natural Disaster,Asuransi Properti Fugit,Asuransi Properti,20,7668068852.0,3779934184.0,14.25,4,20.0
2025,February,Natural Disaster,Asuransi Properti Hic,Asuransi Properti,12,3827663409.0,2225133780.0,18.416666666666668,0,0.0
2025,February,Natural Disaster,Asuransi Properti Illo,Asuransi Properti,13,14690384494.0,6175491641.0,14.538461538461538,2,15.384615384615385
2025,February,Natural Disaster,Asuransi Properti Quidem,Asuransi Properti,16,17943807975.0,9409639995.0,16.3125,3,18.75
2025,February,Natural Disaster,Asuransi Properti Quod,Asuransi Properti,13,14755328474.0,6685912424.0,13.0,2,15.384615384615385
2025,February,Natural Disaster,Asuransi Properti Sapiente,Asuransi Properti,11,5181078344.0,4272441539.0,13.363636363636363,1,9.090909090909092
2025,February,Natural Disaster,Asuransi Properti Soluta,Asuransi Properti,21,16823188793.0,4536719244.0,16.571428571428573,6,28.57142857142857
2025,February,Natural Disaster,Asuransi Properti Suscipit,Asuransi Properti,18,1977635098.0,1185164870.0,13.222222222222221,0,0.0
2025,February,Natural Disaster,Asuransi Properti Ullam,Asuransi Properti,19,5251842485.0,3174970375.0,15.421052631578947,0,0.0
2025,February,Outpatient Treatment,Asuransi Kesehatan Adipisci,Asuransi Kesehatan,16,20718733884.0,8706905336.0,13.875,1,6.25
2025,February,Outpatient Treatment,Asuransi Kesehatan Animi,Asuransi Kesehatan,25,23415444377.0,14640387099.0,12.8,7,28.000000000000004
2025,February,Outpatient Treatment,Asuransi Kesehatan Aut,Asuransi Kesehatan,8,6369515544.0,4319532169.0,17.5,0,0.0
2025,February,Outpatient Treatment,Asuransi Kesehatan Blanditiis,Asuransi Kesehatan,20,20681111050.0,17066888321.0,15.1,0,0.0
2025,February,Outpatient Treatment,Asuransi Kesehatan Cupiditate,Asuransi Kesehatan,10,5744017170.0,476244738.0,16.5,1,10.0
2025,February,Outpatient Treatment,Asuransi Kesehatan Distinctio,Asuransi Kesehatan,20,17495906542.0,8895070847.0,17.25,4,20.0
2025,February,Outpatient Treatment,Asuransi Kesehatan Eaque,Asuransi Kesehatan,15,25498321314.0,14116407033.0,16.133333333333333,2,13.333333333333334
2025,February,Outpatient Treatment,Asuransi Kesehatan Eligendi,Asuransi Kesehatan,16,9263969176.0,8887878905.0,10.5,0,0.0
2025,February,Outpatient Treatment,Asuransi Kesehatan Eum,Asuransi Kesehatan,15,18486467110.0,15362837938.0,13.8,0,0.0
2025,February,Outpatient Treatment,Asuransi Kesehatan Ex,Asuransi Kesehatan,29,27418574225.0,20328946425.0,14.586206896551724,4,13.793103448275861
2025,February,Outpatient Treatment,Asuransi Kesehatan Excepturi,Asuransi Kesehatan,18,16732089588.0,11959522258.0,15.777777777777779,2,11.11111111111111
2025,February,Outpatient Treatment,Asuransi Kesehatan Officia,Asuransi Kesehatan,13,1813411439.0,1109244926.0,15.23076923076923,0,0.0
2025,February,Outpatient Treatment,Asuransi Kesehatan Officiis,Asuransi Kesehatan,48,38759659368.0,22819133811.0,16.104166666666668,5,10.416666666666668
2025,February,Outpatient Treatment,Asuransi Kesehatan Optio,Asuransi Kesehatan,13,3902911445.0,2173580609.0,14.076923076923077,3,23.076923076923077
2025,February,Outpatient Treatment,Asuransi Kesehatan Soluta,Asuransi Kesehatan,17,4208821090.0,3329603715.0,13.294117647058824,3,17.647058823529413
2025,February,Outpatient Treatment,Asuransi Kesehatan Suscipit,Asuransi Kesehatan,20,8182020697.0,5618815422.0,17.65,2,10.0
2025,February,Outpatient Treatment,Asuransi Kesehatan Veniam,Asuransi Kesehatan,19,15529200510.0,10221880766.0,16.894736842105264,1,5.263157894736842
2025,February,Property Damage,Asuransi Properti Aspernatur,Asuransi Properti,11,17394997301.0,12791360021.0,18.636363636363637,1,9.090909090909092
2025,February,Property Damage,Asuransi Properti Eligendi,Asuransi Properti,8,333590489.0,272141136.0,15.25,1,12.5
2025,February,Property Damage,Asuransi Properti Error,Asuransi Properti,21,26573434716.0,15485520655.0,16.952380952380953,6,28.57142857142857
2025,February,Property Damage,Asuransi Properti Eum,Asuransi Properti,6,7534220473.0,6091365057.0,12.333333333333334,1,16.666666666666664
2025,February,Property Damage,Asuransi Properti Fugit,Asuransi Properti,19,7615410762.0,4330012901.0,14.368421052631579,0,0.0
2025,February,Property Damage,Asuransi Properti Hic,Asuransi Properti,13,3601741881.0,1378104717.0,15.307692307692308,0,0.0
2025,February,Property Damage,Asuransi Properti Illo,Asuransi Properti,14,13678527672.0,11972431633.0,13.428571428571429,1,7.142857142857142
2025,February,Property Damage,Asuransi Properti Quidem,Asuransi Properti,10,13995795355.0,10699363046.0,16.9,1,10.0
2025,February,Property Damage,Asuransi Properti Quod,Asuransi Properti,21,21159529942.0,5280665874.0,15.285714285714286,0,0.0
2025,February,Property Damage,Asuransi Properti Sapiente,Asuransi Properti,11,5336066158.0,1810177207.0,18.636363636363637,1,9.090909090909092
2025,February,Property Damage,Asuransi Properti Soluta,Asuransi Properti,9,7773577025.0,6673429787.0,18.77777777777778,1,11.11111111111111
2025,February,Property Damage,Asuransi Properti Suscipit,Asuransi Properti,20,3356850770.0,1895608010.0,15.3,5,25.0
2025,February,Property Damage,Asuransi Properti Ullam,Asuransi Properti,17,5688079683.0,4254481831.0,17.823529411764707,2,11.76470588235294
2025,February,Scholarship,Asuransi Pendidikan Aspernatur,Asuransi Pendidikan,17,2203793636.0,1192771492.0,17.352941176470587,5,29.411764705882355
2025,February,Scholarship,Asuransi Pendidikan Delectus,Asuransi Pendidikan,15,8466002573.0,5504177429.0,18.466666666666665,1,6.666666666666667
2025,February,Scholarship,Asuransi Pendidikan Et,Asuransi Pendidikan,24,33214972612.0,21119917166.0,15.458333333333334,2,8.333333333333332
2025,February,Scholarship,Asuransi Pendidikan Eum,Asuransi Pendidikan,17,17741166376.0,9890832024.0,19.647058823529413,1,5.88235294117647
2025,February,Scholarship,Asuransi Pendidikan Incidunt,Asuransi Pendidikan,26,30287413970.0,17377525321.0,17.5,2,7.6923076923076925
2025,February,Scholarship,Asuransi Pendidikan Inventore,Asuransi Pendidikan,15,13674603081.0,7382738558.0,15.533333333333333,4,26.666666666666668
2025,February,Scholarship,Asuransi Pendidikan Magnam,Asuransi Pendidikan,22,29049346501.0,24587630722.0,16.5,0,0.0
2025,February,Scholarship,Asuransi Pendidikan Minima,Asuransi Pendidikan,21,19645169059.0,10959038930.0,17.047619047619047,4,19.047619047619047
2025,February,Scholarship,Asuransi Pendidikan Natus,Asuransi Pendidikan,18,29355182402.0,14102656460.0,19.444444444444443,1,5.555555555555555
2025,February,Scholarship,Asuransi Pendidikan Nobis,Asuransi Pendidikan,16,18826307902.0,7265224695.0,14.5,4,25.0
2025,February,Scholarship,Asuransi Pendidikan Nulla,Asuransi Pendidikan,21,25942840842.0,12397521543.0,13.952380952380953,2,9.523809523809524
2025,February,Scholarship,Asuransi Pendidikan Occaecati,Asuransi Pendidikan,18,8208320512.0,2929838394.0,14.777777777777779,3,16.666666666666664
2025,February,Scholarship,Asuransi Pendidikan Odio,Asuransi Pendidikan,18,12553165423.0,10661221464.0,17.88888888888889,1,5.555555555555555
2025,February,Scholarship,Asuransi Pendidikan Odit,Asuransi Pendidikan,19,7495586024.0,4851456877.0,15.368421052631579,2,10.526315789473683
2025,February,Scholarship,Asuransi Pendidikan Praesentium,Asuransi Pendidikan,12,9844159615.0,6325359892.0,17.666666666666668,1,8.333333333333332
2025,February,Scholarship,Asuransi Pendidikan Quasi,Asuransi Pendidikan,21,24887195355.0,17786924443.0,16.285714285714285,1,4.761904761904762
2025,February,Scholarship,Asuransi Pendidikan Qui,Asuransi Pendidikan,13,8735448349.0,8481444644.0,13.692307692307692,1,7.6923076923076925
2025,February,Scholarship,Asuransi Pendidikan Quod,Asuransi Pendidikan,21,35710634192.0,19014431480.0,15.571428571428571,1,4.761904761904762
2025,February,Scholarship,Asuransi Pendidikan Recusandae,Asuransi Pendidikan,17,4808332584.0,1905648555.0,12.588235294117647,3,17.647058823529413
2025,February,Scholarship,Asuransi Pendidikan Similique,Asuransi Pendidikan,25,6874580973.0,4381013312.0,18.84,4,16.0
2025,February,Scholarship,Asuransi Pendidikan Sunt,Asuransi Pendidikan,15,19620953819.0,15253505882.0,14.266666666666667,0,0.0
2025,February,Scholarship,Asuransi Pendidikan Suscipit,Asuransi Pendidikan,26,3587718566.0,2305687993.0,16.153846153846153,4,15.384615384615385
2025,February,Scholarship,Asuransi Pendidikan Veritatis,Asuransi Pendidikan,16,10679136772.0,6878503479.0,19.4375,0,0.0
2025,February,Scholarship,Asuransi Pendidikan Voluptatem,Asuransi Pendidikan,27,39411441208.0,30478433923.0,15.666666666666666,2,7.4074074074074066
2025,February,Surgery,Asuransi Kesehatan Adipisci,Asuransi Kesehatan,19,26090384424.0,11565628879.0,14.578947368421053,2,10.526315789473683
2025,February,Surgery,Asuransi Kesehatan Animi,Asuransi Kesehatan,21,20997097655.0,13817376971.0,19.523809523809526,3,14.285714285714285
2025,February,Surgery,Asuransi Kesehatan Aut,Asuransi Kesehatan,6,5425886954.0,3819578961.0,12.0,2,33.33333333333333
2025,February,Surgery,Asuransi Kesehatan Blanditiis,Asuransi Kesehatan,12,9708260608.0,7859089354.0,18.166666666666668,1,8.333333333333332
2025,February,Surgery,Asuransi Kesehatan Cupiditate,Asuransi Kesehatan,16,9165746020.0,4067615514.0,14.375,3,18.75
2025,February,Surgery,Asuransi Kesehatan Distinctio,Asuransi Kesehatan,15,12932558086.0,6922427707.0,14.666666666666666,3,20.0
2025,February,Surgery,Asuransi Kesehatan Eaque,Asuransi Kesehatan,12,18964865981.0,12943209953.0,13.916666666666666,0,0.0
2025,February,Surgery,Asuransi Kesehatan Eligendi,Asuransi Kesehatan,15,10785101497.0,3947986908.0,14.0,3,20.0
2025,February,Surgery,Asuransi Kesehatan Eum,Asuransi Kesehatan,12,16304787282.0,9045999997.0,12.416666666666666,3,25.0
2025,February,Surgery,Asuransi Kesehatan Ex,Asuransi Kesehatan,25,21638300269.0,11120563820.0,14.72,0,0.0
2025,February,Surgery,Asuransi Kesehatan Excepturi,Asuransi Kesehatan,14,11556587889.0,7586425340.0,17.0,2,14.285714285714285
2025,February,Surgery,Asuransi Kesehatan Officia,Asuransi Kesehatan,14,4263568967.0,2479995437.0,15.071428571428571,1,7.142857142857142
2025,February,Surgery,Asuransi Kesehatan Officiis,Asuransi Kesehatan,51,47867509619.0,27311252908.0,15.098039215686274,3,5.88235294117647
2025,February,Surgery,Asuransi Kesehatan Optio,Asuransi Kesehatan,13,4615676961.0,1744951395.0,19.153846153846153,2,15.384615384615385
2025,February,Surgery,Asuransi Kesehatan Soluta,Asuransi Kesehatan,14,5838320065.0,4346405289.0,16.214285714285715,0,0.0
2025,February,Surgery,Asuransi Kesehatan Suscipit,Asuransi Kesehatan,16,6840344729.0,5312843962.0,17.3125,3,18.75
2025,February,Surgery,Asuransi Kesehatan Veniam,Asuransi Kesehatan,10,8353574826.0,4116698082.0,15.4,2,20.0
2025,February,Terminal Illness,Asuransi Jiwa Accusantium,Asuransi Jiwa,14,6614264517.0,3236637014.0,16.142857142857142,3,21.428571428571427
2025,February,Terminal Illness,Asuransi Jiwa Consectetur,Asuransi Jiwa,14,9622974475.0,6560475168.0,16.571428571428573,1,7.142857142857142
2025,February,Terminal Illness,Asuransi Jiwa Corrupti,Asuransi Jiwa,14,14036633597.0,10612814562.0,19.5,1,7.142857142857142
2025,February,Terminal Illness,Asuransi Jiwa Dicta,Asuransi Jiwa,7,11172645942.0,4338104074.0,13.428571428571429,0,0.0
2025,February,Terminal Illness,Asuransi Jiwa Dolor,Asuransi Jiwa,14,28186483883.0,20005706275.0,15.214285714285714,2,14.285714285714285
2025,February,Terminal Illness,Asuransi Jiwa Explicabo,Asuransi Jiwa,9,6607625182.0,2540265709.0,13.11111111111111,1,11.11111111111111
2025,February,Terminal Illness,Asuransi Jiwa Fugiat,Asuransi Jiwa,15,2842058347.0,1717115782.0,16.866666666666667,2,13.333333333333334
2025,February,Terminal Illness,Asuransi Jiwa Impedit,Asuransi Jiwa,11,13496648945.0,5233899218.0,9.818181818181818,0,0.0
2025,February,Terminal Illness,Asuransi Jiwa Ipsum,Asuransi Jiwa,10,341892779.0,169837421.0,11.1,2,20.0
2025,February,Terminal Illness,Asuransi Jiwa Iure,Asuransi Jiwa,15,10266087530.0,6311866639.0,15.066666666666666,2,13.333333333333334
2025,February,Terminal Illness,Asuransi Jiwa Libero,Asuransi Jiwa,13,5414682467.0,3278879475.0,13.461538461538462,2,15.384615384615385
2025,February,Terminal Illness,Asuransi Jiwa Nam,Asuransi Jiwa,18,20134793453.0,13965558182.0,13.11111111111111,1,5.555555555555555
2025,February,Terminal Illness,Asuransi Jiwa Neque,Asuransi Jiwa,14,3409752781.0,1582337887.0,14.071428571428571,1,7.142857142857142
2025,February,Terminal Illness,Asuransi Jiwa Nisi,Asuransi Jiwa,14,5730039368.0,4777339536.0,17.571428571428573,1,7.142857142857142
2025,February,Terminal Illness,Asuransi Jiwa Nostrum,Asuransi Jiwa,13,9138761978.0,3778428310.0,17.076923076923077,1,7.6923076923076925
2025,February,Terminal Illness,Asuransi Jiwa Odit,Asuransi Jiwa,33,12736979132.0,9018064586.0,15.454545454545455,2,6.0606060606060606
2025,February,Terminal Illness,Asuransi Jiwa Officia,Asuransi Jiwa,11,2301550641.0,1582723298.0,13.272727272727273,1,9.090909090909092
2025,February,Terminal Illness,Asuransi Jiwa Omnis,Asuransi Jiwa,14,19077397814.0,4540901302.0,15.642857142857142,2,14.285714285714285
2025,February,Terminal Illness,Asuransi Jiwa Perspiciatis,Asuransi Jiwa,32,6288024551.0,2824129165.0,16.125,7,21.875
2025,February,Terminal Illness,Asuransi Jiwa Quo,Asuransi Jiwa,17,26056946769.0,12446118244.0,14.176470588235293,5,29.411764705882355
2025,February,Terminal Illness,Asuransi Jiwa Rerum,Asuransi Jiwa,12,15822616070.0,11136387695.0,14.083333333333334,1,8.333333333333332
2025,February,Terminal Illness,Asuransi Jiwa Tempore,Asuransi Jiwa,11,6568621843.0,6568621843.0,18.727272727272727,0,0.0
2025,February,Terminal Illness,Asuransi Jiwa Ut,Asuransi Jiwa,11,6991709731.0,5044998090.0,22.636363636363637,0,0.0
2025,February,Terminal Illness,Asuransi Jiwa Veritatis,Asuransi Jiwa,20,36381375410.0,17117769095.0,13.55,2,10.0
2025,February,Terminal Illness,Asuransi Jiwa Voluptates,Asuransi Jiwa,14,8240549105.0,4809955824.0,16.642857142857142,2,14.285714285714285
2025,February,Theft,Asuransi Kendaraan Consequatur,Asuransi Kendaraan,15,17674442992.0,11411740158.0,17.333333333333332,4,26.666666666666668
2025,February,Theft,Asuransi Kendaraan Dolorum,Asuransi Kendaraan,17,7799786953.0,3208412395.0,17.0,2,11.76470588235294
2025,February,Theft,Asuransi Kendaraan Facilis,Asuransi Kendaraan,22,14755491064.0,9657382113.0,15.636363636363637,1,4.545454545454546
2025,February,Theft,Asuransi Kendaraan Harum,Asuransi Kendaraan,24,23467473512.0,8588244990.0,16.333333333333332,5,20.833333333333336
2025,February,Theft,Asuransi Kendaraan In,Asuransi Kendaraan,18,17783705014.0,11556719173.0,14.444444444444445,0,0.0
2025,February,Theft,Asuransi Kendaraan Ipsa,Asuransi Kendaraan,14,19274732599.0,13827080702.0,15.428571428571429,1,7.142857142857142
2025,February,Theft,Asuransi Kendaraan Officiis,Asuransi Kendaraan,13,15274185039.0,7733860372.0,18.153846153846153,2,15.384615384615385
2025,February,Theft,Asuransi Kendaraan Omnis,Asuransi Kendaraan,12,9568140543.0,6487316194.0,12.666666666666666,1,8.333333333333332
2025,February,Theft,Asuransi Kendaraan Quasi,Asuransi Kendaraan,16,15290975849.0,8786328684.0,13.8125,1,6.25
2025,February,Theft,Asuransi Kendaraan Quis,Asuransi Kendaraan,20,22302636180.0,14069360410.0,17.45,0,0.0
2025,February,Theft,Asuransi Kendaraan Quo,Asuransi Kendaraan,13,10965027415.0,7378841482.0,16.923076923076923,1,7.6923076923076925
2025,February,Theft,Asuransi Kendaraan Tempore,Asuransi Kendaraan,12,6255158474.0,5407093494.0,12.416666666666666,0,0.0
2025,February,Theft,Asuransi Kendaraan Ullam,Asuransi Kendaraan,12,5391535305.0,4067814455.0,17.416666666666668,1,8.333333333333332
2025,February,Theft,Asuransi Kendaraan Vel,Asuransi Kendaraan,13,2282853070.0,1282457393.0,16.076923076923077,0,0.0
2025,February,Theft,Asuransi Kendaraan Voluptatibus,Asuransi Kendaraan,10,17370476227.0,11019742617.0,13.2,0,0.0
2025,February,Theft,Asuransi Kendaraan Voluptatum,Asuransi Kendaraan,13,6921602768.0,4028424882.0,17.23076923076923,1,7.6923076923076925
2025,February,Theft,Asuransi Properti Aspernatur,Asuransi Properti,13,13344339911.0,12645592098.0,18.0,0,0.0
2025,February,Theft,Asuransi Properti Eligendi,Asuransi Properti,11,666249010.0,367664412.0,13.545454545454545,1,9.090909090909092
2025,February,Theft,Asuransi Properti Error,Asuransi Properti,19,21227502770.0,14343966342.0,16.63157894736842,1,5.263157894736842
2025,February,Theft,Asuransi Properti Eum,Asuransi Properti,18,18599089622.0,11146435298.0,15.944444444444445,3,16.666666666666664
2025,February,Theft,Asuransi Properti Fugit,Asuransi Properti,14,4793174707.0,3123181010.0,13.642857142857142,3,21.428571428571427
2025,February,Theft,Asuransi Properti Hic,Asuransi Properti,10,2981326328.0,2204412794.0,20.3,0,0.0
2025,February,Theft,Asuransi Properti Illo,Asuransi Properti,13,8485450598.0,7186905907.0,16.846153846153847,0,0.0
2025,February,Theft,Asuransi Properti Quidem,Asuransi Properti,17,21512018100.0,18170983738.0,16.764705882352942,0,0.0
2025,February,Theft,Asuransi Properti Quod,Asuransi Properti,20,23655344237.0,10374201316.0,18.5,2,10.0
2025,February,Theft,Asuransi Properti Sapiente,Asuransi Properti,10,6169622236.0,2939223474.0,13.2,2,20.0
2025,February,Theft,Asuransi Properti Soluta,Asuransi Properti,10,7936547867.0,6941679601.0,11.8,0,0.0
2025,February,Theft,Asuransi Properti Suscipit,Asuransi Properti,21,3516980752.0,1868417284.0,16.61904761904762,5,23.809523809523807
2025,February,Theft,Asuransi Properti Ullam,Asuransi Properti,11,3062073911.0,2105980940.0,11.454545454545455,1,9.090909090909092
2025,February,Third Party Liability,Asuransi Kendaraan Consequatur,Asuransi Kendaraan,15,10876694513.0,5885657648.0,12.466666666666667,1,6.666666666666667
2025,February,Third Party Liability,Asuransi Kendaraan Dolorum,Asuransi Kendaraan,10,3754570191.0,3141059338.0,17.9,1,10.0
2025,February,Third Party Liability,Asuransi Kendaraan Facilis,Asuransi Kendaraan,10,12154395789.0,8038468521.0,18.8,0,0.0
2025,February,Third Party Liability,Asuransi Kendaraan Harum,Asuransi Kendaraan,24,20833757329.0,6884810481.0,16.666666666666668,4,16.666666666666664
